,_time,bandwidth_required,bitrate,fading,jitter,lost_percentage,noise_amplitude,prb,test_number,transfer,ue_nr
62819,2024-07-08 09:23:44+00:00,1M,0.98,0,9.938,0.0,-19.8,52,56,0.12,1
62820,2024-07-08 09:23:45+00:00,1M,1.03,0,7.524,0.0,-19.8,52,56,0.126,1
62821,2024-07-08 09:23:46+00:00,1M,1.0,0,10.831,0.0,-19.8,52,56,0.122,1
62822,2024-07-08 09:23:47+00:00,1M,1.0,0,9.345,0.0,-19.8,52,56,0.122,1
62823,2024-07-08 09:23:48+00:00,1M,1.01,0,7.081,0.0,-19.8,52,56,0.123,1
62824,2024-07-08 09:23:49+00:00,1M,0.98,0,8.2,0.0,-19.8,52,56,0.12,1
62825,2024-07-08 09:23:50+00:00,1M,0.98,0,7.046,0.0,-19.8,52,56,0.12,1
62826,2024-07-08 09:23:51+00:00,1M,1.02,0,10.692,0.0,-19.8,52,56,0.124,1
62827,2024-07-08 09:23:52+00:00,1M,1.01,0,6.401,0.0,-19.8,52,56,0.123,1
62828,2024-07-08 09:23:53+00:00,1M,0.98,0,10.759,0.0,-19.8,52,56,0.12,1
62829,2024-07-08 09:23:54+00:00,1M,0.98,0,10.799,0.0,-19.8,52,56,0.12,1
62830,2024-07-08 09:23:55+00:00,1M,1.01,0,8.048,0.0,-19.8,52,56,0.123,1
62831,2024-07-08 09:23:56+00:00,1M,0.96,0,6.38,0.0,-19.8,52,56,0.117,1
62832,2024-07-08 09:23:57+00:00,1M,1.05,0,10.768,0.0,-19.8,52,56,0.129,1
62833,2024-07-08 09:23:58+00:00,1M,0.97,0,12.804,0.0,-19.8,52,56,0.119,1
62834,2024-07-08 09:23:59+00:00,1M,1.03,0,8.827,0.0,-19.8,52,56,0.126,1
62835,2024-07-08 09:24:00+00:00,1M,1.0,0,8.145,0.0,-19.8,52,56,0.122,1
62836,2024-07-08 09:24:01+00:00,1M,1.01,0,9.014,0.0,-19.8,52,56,0.123,1
62837,2024-07-08 09:24:02+00:00,1M,1.0,0,10.715,0.0,-27.7,52,56,0.122,1
62838,2024-07-08 09:24:03+00:00,1M,1.0,0,10.055,0.0,-27.7,52,56,0.122,1
62839,2024-07-08 09:24:04+00:00,1M,1.0,0,7.983,0.0,-27.7,52,56,0.122,1
62840,2024-07-08 09:24:05+00:00,1M,1.0,0,10.812,0.0,-27.7,52,56,0.122,1
62841,2024-07-08 09:24:06+00:00,1M,1.01,0,9.441,0.0,-27.7,52,56,0.123,1
62842,2024-07-08 09:24:07+00:00,1M,1.0,0,10.006,0.0,-27.7,52,56,0.122,1
62843,2024-07-08 09:24:08+00:00,1M,0.97,0,9.027,0.0,-27.7,52,56,0.119,1
62844,2024-07-08 09:24:09+00:00,1M,1.03,0,10.176,0.0,-27.7,52,56,0.126,1
62845,2024-07-08 09:24:10+00:00,1M,1.0,0,11.534,0.0,-27.7,52,56,0.122,1
62846,2024-07-08 09:24:11+00:00,1M,1.01,0,8.326,0.0,-27.7,52,56,0.123,1
62847,2024-07-08 09:24:12+00:00,1M,0.98,0,9.026,0.0,-27.7,52,56,0.12,1
62848,2024-07-08 09:24:13+00:00,1M,1.02,0,7.944,0.0,-27.7,52,56,0.124,1
62849,2024-07-08 09:24:14+00:00,1M,1.0,0,10.931,0.0,-27.7,52,56,0.122,1
62850,2024-07-08 09:24:15+00:00,1M,1.0,0,11.777,0.0,-27.7,52,56,0.122,1
62851,2024-07-08 09:24:16+00:00,1M,1.0,0,8.857,0.0,-27.7,52,56,0.122,1
62852,2024-07-08 09:24:17+00:00,1M,0.98,0,9.899,0.0,-27.7,52,56,0.12,1
62853,2024-07-08 09:24:18+00:00,1M,1.02,0,10.465,0.0,-27.7,52,56,0.124,1
62854,2024-07-08 09:24:19+00:00,1M,1.01,0,9.773,0.0,-27.7,52,56,0.123,1
62855,2024-07-08 09:24:20+00:00,1M,0.98,0,7.133,0.0,-27.7,52,56,0.12,1
62856,2024-07-08 09:24:21+00:00,1M,0.98,0,8.474,0.0,-27.7,52,56,0.12,1
62857,2024-07-08 09:24:22+00:00,1M,1.0,0,7.015,0.0,-27.7,52,56,0.122,1
62858,2024-07-08 09:24:23+00:00,1M,1.03,0,7.81,0.0,-27.7,52,56,0.126,1
62859,2024-07-08 09:24:24+00:00,1M,0.98,0,9.048,0.0,-27.7,52,56,0.12,1
62860,2024-07-08 09:24:25+00:00,1M,1.0,0,6.795,0.0,-27.7,52,56,0.122,1
62861,2024-07-08 09:24:26+00:00,1M,1.01,0,7.764,0.0,-27.7,52,56,0.123,1
62862,2024-07-08 09:24:27+00:00,1M,1.01,0,10.598,0.0,-27.7,52,56,0.123,1
62863,2024-07-08 09:24:28+00:00,1M,0.98,0,8.766,0.0,-27.7,52,56,0.12,1
62864,2024-07-08 09:24:29+00:00,1M,1.02,0,11.618,0.0,-27.7,52,56,0.124,1
62865,2024-07-08 09:24:30+00:00,1M,0.97,0,10.648,0.0,-27.7,52,56,0.119,1
62866,2024-07-08 09:24:31+00:00,1M,1.01,0,9.394,0.0,-27.7,52,56,0.123,1
62867,2024-07-08 09:24:32+00:00,1M,1.01,0,11.744,0.0,-27.7,52,56,0.123,1
62868,2024-07-08 09:24:33+00:00,1M,1.0,0,7.397,0.0,-27.7,52,56,0.122,1
62869,2024-07-08 09:24:34+00:00,1M,0.98,0,8.958,0.0,-27.7,52,56,0.12,1
62870,2024-07-08 09:24:35+00:00,1M,1.02,0,8.203,0.0,-27.7,52,56,0.124,1
62871,2024-07-08 09:24:36+00:00,1M,1.01,0,8.694,0.0,-27.7,52,56,0.123,1
62872,2024-07-08 09:24:37+00:00,1M,1.0,0,11.681,0.0,-27.7,52,56,0.122,1
62873,2024-07-08 09:24:38+00:00,1M,0.98,0,7.698,0.0,-27.7,52,56,0.12,1
62874,2024-07-08 09:24:39+00:00,1M,1.01,0,10.456,0.0,-27.7,52,56,0.123,1
62875,2024-07-08 09:24:40+00:00,1M,1.01,0,11.01,0.0,-27.7,52,56,0.123,1
62876,2024-07-08 09:24:41+00:00,1M,1.0,0,9.15,0.0,-27.7,52,56,0.122,1
62877,2024-07-08 09:24:42+00:00,1M,1.01,0,10.055,0.0,-27.7,52,56,0.123,1
62878,2024-07-08 09:24:43+00:00,1M,1.0,0,7.666,0.0,-27.7,52,56,0.122,1
62879,2024-07-08 09:24:44+00:00,1M,1.0,0,7.946,0.0,-27.7,52,56,0.122,1
62880,2024-07-08 09:24:45+00:00,1M,0.98,0,10.613,0.0,-27.7,52,56,0.12,1
62881,2024-07-08 09:24:46+00:00,1M,1.02,0,10.708,0.0,-27.7,52,56,0.124,1
62882,2024-07-08 09:24:47+00:00,1M,1.0,0,8.971,0.0,-27.7,52,56,0.122,1
62883,2024-07-08 09:24:48+00:00,1M,1.01,0,11.265,0.0,-27.7,52,56,0.123,1
62884,2024-07-08 09:24:49+00:00,1M,1.0,0,10.818,0.0,-27.7,52,56,0.122,1
62885,2024-07-08 09:24:50+00:00,1M,1.0,0,10.38,0.0,-27.7,52,56,0.122,1
62886,2024-07-08 09:24:51+00:00,1M,1.01,0,8.445,0.0,-27.7,52,56,0.123,1
62887,2024-07-08 09:24:52+00:00,1M,1.0,0,9.008,0.0,-27.7,52,56,0.122,1
62888,2024-07-08 09:24:53+00:00,1M,1.0,0,7.538,0.0,-27.7,52,56,0.122,1
62889,2024-07-08 09:24:54+00:00,1M,1.0,0,9.416,0.0,-27.7,52,56,0.122,1
62890,2024-07-08 09:24:55+00:00,1M,1.01,0,9.205,0.0,-27.7,52,56,0.123,1
62891,2024-07-08 09:24:56+00:00,1M,1.01,0,11.187,0.0,-27.7,52,56,0.123,1
62892,2024-07-08 09:24:57+00:00,1M,0.96,0,11.975,0.0,-27.7,52,56,0.117,1
62893,2024-07-08 09:24:58+00:00,1M,1.03,0,10.113,0.0,-27.7,52,56,0.126,1
62894,2024-07-08 09:24:59+00:00,1M,1.0,0,8.236,0.0,-27.7,52,56,0.122,1
62895,2024-07-08 09:25:00+00:00,1M,1.01,0,6.5,0.0,-27.7,52,56,0.123,1
62896,2024-07-08 09:25:01+00:00,1M,0.98,0,9.308,0.0,-27.7,52,56,0.12,1
62897,2024-07-08 09:25:02+00:00,1M,1.02,0,10.273,0.0,-19.4,52,56,0.124,1
62898,2024-07-08 09:25:03+00:00,1M,1.0,0,9.579,0.0,-19.4,52,56,0.122,1
62899,2024-07-08 09:25:04+00:00,1M,1.0,0,12.645,0.0,-19.4,52,56,0.122,1
62900,2024-07-08 09:25:05+00:00,1M,0.98,0,10.098,0.0,-19.4,52,56,0.12,1
62901,2024-07-08 09:25:06+00:00,1M,1.01,0,9.023,0.0,-19.4,52,56,0.123,1
62902,2024-07-08 09:25:07+00:00,1M,0.97,0,10.617,0.0,-19.4,52,56,0.119,1
62903,2024-07-08 09:25:08+00:00,1M,1.02,0,10.734,0.0,-19.4,52,56,0.124,1
62904,2024-07-08 09:25:09+00:00,1M,1.02,0,6.341,0.0,-19.4,52,56,0.124,1
62905,2024-07-08 09:25:10+00:00,1M,1.0,0,8.732,0.0,-19.4,52,56,0.122,1
62906,2024-07-08 09:25:11+00:00,1M,1.0,0,11.453,0.0,-19.4,52,56,0.122,1
62907,2024-07-08 09:25:12+00:00,1M,0.97,0,9.314,0.0,-19.4,52,56,0.119,1
62908,2024-07-08 09:25:13+00:00,1M,1.03,0,12.266,0.0,-19.4,52,56,0.126,1
62909,2024-07-08 09:25:14+00:00,1M,0.96,0,8.901,0.0,-19.4,52,56,0.117,1
62910,2024-07-08 09:25:15+00:00,1M,1.03,0,11.249,0.0,-19.4,52,56,0.126,1
62911,2024-07-08 09:25:16+00:00,1M,0.97,0,10.362,0.0,-19.4,52,56,0.119,1
62912,2024-07-08 09:25:17+00:00,1M,1.03,0,9.424,0.0,-19.4,52,56,0.126,1
62913,2024-07-08 09:25:18+00:00,1M,1.01,0,10.527,0.0,-19.4,52,56,0.123,1
62914,2024-07-08 09:25:19+00:00,1M,1.0,0,8.165,0.0,-19.4,52,56,0.122,1
62915,2024-07-08 09:25:20+00:00,1M,1.0,0,8.661,0.0,-19.4,52,56,0.122,1
62916,2024-07-08 09:25:21+00:00,1M,0.98,0,12.928,0.0,-19.4,52,56,0.12,1
62917,2024-07-08 09:25:22+00:00,1M,1.02,0,8.413,0.0,-19.4,52,56,0.124,1
62918,2024-07-08 09:25:23+00:00,1M,1.0,0,6.457,0.0,-19.4,52,56,0.122,1
62919,2024-07-08 09:25:24+00:00,1M,0.97,0,10.033,0.0,-19.4,52,56,0.119,1
62920,2024-07-08 09:25:25+00:00,1M,1.03,0,6.256,0.0,-19.4,52,56,0.126,1
62921,2024-07-08 09:25:26+00:00,1M,0.97,0,9.683,0.0,-19.4,52,56,0.119,1
62922,2024-07-08 09:25:27+00:00,1M,1.02,0,9.247,0.0,-19.4,52,56,0.124,1
62923,2024-07-08 09:25:28+00:00,1M,1.01,0,10.358,0.0,-19.4,52,56,0.123,1
62924,2024-07-08 09:25:29+00:00,1M,0.98,0,9.47,0.0,-19.4,52,56,0.12,1
62925,2024-07-08 09:25:30+00:00,1M,1.0,0,10.46,0.0,-19.4,52,56,0.122,1
62926,2024-07-08 09:25:31+00:00,1M,1.02,0,8.535,0.0,-19.4,52,56,0.124,1
62927,2024-07-08 09:25:32+00:00,1M,1.0,0,8.833,0.0,-19.4,52,56,0.122,1
62928,2024-07-08 09:25:33+00:00,1M,1.0,0,13.73,0.0,-19.4,52,56,0.122,1
62929,2024-07-08 09:25:34+00:00,1M,0.98,0,7.406,0.0,-19.4,52,56,0.12,1
62930,2024-07-08 09:25:35+00:00,1M,1.01,0,10.603,0.0,-19.4,52,56,0.123,1
62931,2024-07-08 09:25:36+00:00,1M,1.01,0,9.733,0.0,-19.4,52,56,0.123,1
62932,2024-07-08 09:25:37+00:00,1M,1.01,0,8.909,0.0,-19.4,52,56,0.123,1
62933,2024-07-08 09:25:38+00:00,1M,1.0,0,8.831,0.0,-19.4,52,56,0.122,1
62934,2024-07-08 09:25:39+00:00,1M,1.01,0,8.422,0.0,-19.4,52,56,0.123,1
62935,2024-07-08 09:25:40+00:00,1M,0.98,0,10.74,0.0,-19.4,52,56,0.12,1
62936,2024-07-08 09:25:41+00:00,1M,1.01,0,8.892,0.0,-19.4,52,56,0.123,1
62937,2024-07-08 09:25:42+00:00,1M,0.97,0,9.478,0.0,-19.4,52,56,0.119,1
62938,2024-07-08 09:25:43+00:00,1M,1.01,0,9.398,0.0,-19.4,52,56,0.123,1
62939,2024-07-08 09:25:44+00:00,1M,1.0,0,7.92,0.0,-19.4,52,56,0.122,1
62940,2024-07-08 09:25:45+00:00,1M,1.01,0,6.175,0.0,-19.4,52,56,0.123,1
62941,2024-07-08 09:25:46+00:00,1M,1.02,0,8.838,0.0,-19.4,52,56,0.124,1
62942,2024-07-08 09:25:47+00:00,1M,1.0,0,6.063,0.0,-19.4,52,56,0.122,1
62943,2024-07-08 09:25:48+00:00,1M,0.98,0,8.925,0.0,-19.4,52,56,0.12,1
62944,2024-07-08 09:25:49+00:00,1M,0.98,0,8.433,0.0,-19.4,52,56,0.12,1
62945,2024-07-08 09:25:50+00:00,1M,1.01,0,10.452,0.0,-19.4,52,56,0.123,1
62946,2024-07-08 09:25:51+00:00,1M,1.02,0,9.206,0.0,-19.4,52,56,0.124,1
62947,2024-07-08 09:25:52+00:00,1M,1.01,0,9.465,0.0,-19.4,52,56,0.123,1
62948,2024-07-08 09:25:53+00:00,1M,1.0,0,9.867,0.0,-19.4,52,56,0.122,1
62949,2024-07-08 09:25:54+00:00,1M,1.0,0,8.893,0.0,-19.4,52,56,0.122,1
62950,2024-07-08 09:25:55+00:00,1M,1.01,0,12.111,0.0,-19.4,52,56,0.123,1
62951,2024-07-08 09:25:56+00:00,1M,0.96,0,10.762,0.0,-19.4,52,56,0.117,1
62952,2024-07-08 09:25:57+00:00,1M,1.01,0,11.872,0.0,-19.4,52,56,0.123,1
62953,2024-07-08 09:25:58+00:00,1M,1.03,0,7.227,0.0,-19.4,52,56,0.126,1
62954,2024-07-08 09:25:59+00:00,1M,1.0,0,9.81,0.0,-19.4,52,56,0.122,1
62955,2024-07-08 09:26:00+00:00,1M,1.0,0,11.86,0.0,-19.4,52,56,0.122,1
62956,2024-07-08 09:26:01+00:00,1M,0.98,0,7.57,0.0,-19.4,52,56,0.12,1
62957,2024-07-08 09:26:02+00:00,1M,1.02,0,10.259,0.0,-23.0,52,56,0.124,1
62958,2024-07-08 09:26:03+00:00,1M,0.98,0,10.524,0.0,-23.0,52,56,0.12,1
62959,2024-07-08 09:26:04+00:00,1M,1.02,0,11.453,0.0,-23.0,52,56,0.124,1
62960,2024-07-08 09:26:05+00:00,1M,0.98,0,13.533,0.0,-23.0,52,56,0.12,1
62961,2024-07-08 09:26:06+00:00,1M,0.98,0,5.466,0.0,-23.0,52,56,0.12,1
62962,2024-07-08 09:26:07+00:00,1M,1.02,0,9.907,0.0,-23.0,52,56,0.124,1
62963,2024-07-08 09:26:08+00:00,1M,1.01,0,6.055,0.0,-23.0,52,56,0.123,1
62964,2024-07-08 09:26:09+00:00,1M,0.96,0,8.089,0.0,-23.0,52,56,0.117,1
62965,2024-07-08 09:26:10+00:00,1M,1.03,0,8.889,0.0,-23.0,52,56,0.126,1
62966,2024-07-08 09:26:11+00:00,1M,1.01,0,10.172,0.0,-23.0,52,56,0.123,1
62967,2024-07-08 09:26:12+00:00,1M,1.0,0,8.912,0.0,-23.0,52,56,0.122,1
62968,2024-07-08 09:26:13+00:00,1M,1.01,0,7.504,0.0,-23.0,52,56,0.123,1
62969,2024-07-08 09:26:14+00:00,1M,1.0,0,9.856,0.0,-23.0,52,56,0.122,1
62970,2024-07-08 09:26:15+00:00,1M,0.97,0,5.798,0.0,-23.0,52,56,0.119,1
62971,2024-07-08 09:26:16+00:00,1M,1.02,0,12.315,0.0,-23.0,52,56,0.124,1
62972,2024-07-08 09:26:17+00:00,1M,1.0,0,11.211,0.0,-23.0,52,56,0.122,1
62973,2024-07-08 09:26:18+00:00,1M,1.01,0,9.202,0.0,-23.0,52,56,0.123,1
62974,2024-07-08 09:26:19+00:00,1M,1.01,0,7.968,0.0,-23.0,52,56,0.123,1
62975,2024-07-08 09:26:20+00:00,1M,1.0,0,9.036,0.0,-23.0,52,56,0.122,1
62976,2024-07-08 09:26:21+00:00,1M,0.98,0,9.438,0.0,-23.0,52,56,0.12,1
62977,2024-07-08 09:26:22+00:00,1M,1.02,0,8.252,0.0,-23.0,52,56,0.124,1
62978,2024-07-08 09:26:23+00:00,1M,1.0,0,9.578,0.0,-23.0,52,56,0.122,1
62979,2024-07-08 09:26:24+00:00,1M,1.0,0,7.632,0.0,-23.0,52,56,0.122,1
62980,2024-07-08 09:26:25+00:00,1M,1.0,0,9.767,0.0,-23.0,52,56,0.122,1
62981,2024-07-08 09:26:26+00:00,1M,0.97,0,7.858,0.0,-23.0,52,56,0.119,1
62982,2024-07-08 09:26:27+00:00,1M,1.03,0,7.485,0.0,-23.0,52,56,0.126,1
62983,2024-07-08 09:26:28+00:00,1M,1.01,0,11.299,0.0,-23.0,52,56,0.123,1
62984,2024-07-08 09:26:29+00:00,1M,0.97,0,9.091,0.0,-23.0,52,56,0.119,1
62985,2024-07-08 09:26:30+00:00,1M,1.02,0,12.808,0.0,-23.0,52,56,0.124,1
62986,2024-07-08 09:26:31+00:00,1M,1.0,0,9.589,0.0,-23.0,52,56,0.122,1
62987,2024-07-08 09:26:32+00:00,1M,1.01,0,10.214,0.0,-23.0,52,56,0.123,1
62988,2024-07-08 09:26:33+00:00,1M,1.0,0,10.575,0.0,-23.0,52,56,0.122,1
62989,2024-07-08 09:26:34+00:00,1M,1.0,0,9.642,0.0,-23.0,52,56,0.122,1
62990,2024-07-08 09:26:35+00:00,1M,1.0,0,9.723,0.0,-23.0,52,56,0.122,1
62991,2024-07-08 09:26:36+00:00,1M,1.0,0,12.027,0.0,-23.0,52,56,0.122,1
62992,2024-07-08 09:26:37+00:00,1M,0.98,0,8.811,0.0,-23.0,52,56,0.12,1
62993,2024-07-08 09:26:38+00:00,1M,1.0,0,7.858,0.0,-23.0,52,56,0.122,1
62994,2024-07-08 09:26:39+00:00,1M,1.01,0,10.48,0.0,-23.0,52,56,0.123,1
62995,2024-07-08 09:26:40+00:00,1M,1.02,0,8.786,0.0,-23.0,52,56,0.124,1
62996,2024-07-08 09:26:41+00:00,1M,1.01,0,9.363,0.0,-23.0,52,56,0.123,1
62997,2024-07-08 09:26:42+00:00,1M,0.97,0,7.571,0.0,-23.0,52,56,0.119,1
62998,2024-07-08 09:26:43+00:00,1M,1.01,0,7.587,0.0,-23.0,52,56,0.123,1
62999,2024-07-08 09:26:44+00:00,1M,1.01,0,8.912,0.0,-23.0,52,56,0.123,1
63000,2024-07-08 09:26:45+00:00,1M,1.01,0,9.43,0.0,-23.0,52,56,0.123,1
63001,2024-07-08 09:26:46+00:00,1M,1.0,0,12.123,0.0,-23.0,52,56,0.122,1
63002,2024-07-08 09:26:47+00:00,1M,0.97,0,9.771,0.0,-23.0,52,56,0.119,1
63003,2024-07-08 09:26:48+00:00,1M,1.03,0,10.102,0.0,-23.0,52,56,0.126,1
63004,2024-07-08 09:26:49+00:00,1M,0.98,0,7.59,0.0,-23.0,52,56,0.12,1
63005,2024-07-08 09:26:50+00:00,1M,1.01,0,8.076,0.0,-23.0,52,56,0.123,1
63006,2024-07-08 09:26:51+00:00,1M,1.01,0,8.393,0.0,-23.0,52,56,0.123,1
63007,2024-07-08 09:26:52+00:00,1M,0.98,0,8.979,0.0,-23.0,52,56,0.12,1
63008,2024-07-08 09:26:53+00:00,1M,1.0,0,6.204,0.0,-23.0,52,56,0.122,1
63009,2024-07-08 09:26:54+00:00,1M,1.01,0,7.157,0.0,-23.0,52,56,0.123,1
63010,2024-07-08 09:26:55+00:00,1M,0.98,0,9.612,0.0,-23.0,52,56,0.12,1
63011,2024-07-08 09:26:56+00:00,1M,1.03,0,8.453,0.0,-23.0,52,56,0.126,1
63012,2024-07-08 09:26:57+00:00,1M,1.0,0,7.304,0.0,-23.0,52,56,0.122,1
63013,2024-07-08 09:26:58+00:00,1M,0.98,0,8.069,0.0,-23.0,52,56,0.12,1
63014,2024-07-08 09:26:59+00:00,1M,1.0,0,7.527,0.0,-23.0,52,56,0.122,1
63015,2024-07-08 09:27:00+00:00,1M,1.01,0,10.05,0.0,-23.0,52,56,0.123,1
63016,2024-07-08 09:27:01+00:00,1M,1.01,0,8.952,0.0,-23.0,52,56,0.123,1
63017,2024-07-08 09:27:02+00:00,1M,1.0,0,8.736,0.0,-23.2,52,56,0.122,1
63018,2024-07-08 09:27:03+00:00,1M,1.0,0,11.607,0.0,-23.2,52,56,0.122,1
63019,2024-07-08 09:27:04+00:00,1M,1.01,0,12.015,0.0,-23.2,52,56,0.123,1
63020,2024-07-08 09:27:05+00:00,1M,1.01,0,11.387,0.0,-23.2,52,56,0.123,1
63021,2024-07-08 09:27:06+00:00,1M,0.97,0,9.946,0.0,-23.2,52,56,0.119,1
63022,2024-07-08 09:27:07+00:00,1M,1.02,0,9.218,0.0,-23.2,52,56,0.124,1
63023,2024-07-08 09:27:08+00:00,1M,1.0,0,8.12,0.0,-23.2,52,56,0.122,1
63024,2024-07-08 09:27:09+00:00,1M,0.98,0,12.146,0.0,-23.2,52,56,0.12,1
63025,2024-07-08 09:27:10+00:00,1M,1.01,0,8.397,0.0,-23.2,52,56,0.123,1
63026,2024-07-08 09:27:11+00:00,1M,1.0,0,9.149,0.0,-23.2,52,56,0.122,1
63027,2024-07-08 09:27:12+00:00,1M,0.98,0,9.785,0.0,-23.2,52,56,0.12,1
63028,2024-07-08 09:27:13+00:00,1M,1.03,0,7.744,0.0,-23.2,52,56,0.126,1
63029,2024-07-08 09:27:14+00:00,1M,1.01,0,9.562,0.0,-23.2,52,56,0.123,1
63030,2024-07-08 09:27:15+00:00,1M,0.98,0,11.173,0.0,-23.2,52,56,0.12,1
63031,2024-07-08 09:27:16+00:00,1M,1.01,0,10.127,0.0,-23.2,52,56,0.123,1
63032,2024-07-08 09:27:17+00:00,1M,1.0,0,11.107,0.0,-23.2,52,56,0.122,1
63033,2024-07-08 09:27:18+00:00,1M,0.98,0,8.332,0.0,-23.2,52,56,0.12,1
63034,2024-07-08 09:27:19+00:00,1M,1.02,0,8.655,0.0,-23.2,52,56,0.124,1
63035,2024-07-08 09:27:20+00:00,1M,1.0,0,6.544,0.0,-23.2,52,56,0.122,1
63036,2024-07-08 09:27:21+00:00,1M,0.98,0,10.671,0.0,-23.2,52,56,0.12,1
63037,2024-07-08 09:27:22+00:00,1M,1.02,0,8.248,0.0,-23.2,52,56,0.124,1
63038,2024-07-08 09:27:23+00:00,1M,1.0,0,9.753,0.0,-23.2,52,56,0.122,1
63039,2024-07-08 09:27:24+00:00,1M,1.01,0,8.025,0.0,-23.2,52,56,0.123,1
63040,2024-07-08 09:27:25+00:00,1M,1.0,0,9.186,0.0,-23.2,52,56,0.122,1
63041,2024-07-08 09:27:26+00:00,1M,1.0,0,8.839,0.0,-23.2,52,56,0.122,1
63042,2024-07-08 09:27:27+00:00,1M,0.98,0,10.363,0.0,-23.2,52,56,0.12,1
63043,2024-07-08 09:27:28+00:00,1M,1.02,0,10.104,0.0,-23.2,52,56,0.124,1
63044,2024-07-08 09:27:29+00:00,1M,0.98,0,11.184,0.0,-23.2,52,56,0.12,1
63045,2024-07-08 09:27:30+00:00,1M,0.98,0,10.918,0.0,-23.2,52,56,0.12,1
63046,2024-07-08 09:27:31+00:00,1M,1.03,0,10.301,0.0,-23.2,52,56,0.126,1
63047,2024-07-08 09:27:32+00:00,1M,1.0,0,9.889,0.0,-23.2,52,56,0.122,1
63048,2024-07-08 09:27:33+00:00,1M,1.0,0,9.346,0.0,-23.2,52,56,0.122,1
63049,2024-07-08 09:27:34+00:00,1M,1.01,0,10.328,0.0,-23.2,52,56,0.123,1
63050,2024-07-08 09:27:35+00:00,1M,0.98,0,9.584,0.0,-23.2,52,56,0.12,1
63051,2024-07-08 09:27:36+00:00,1M,1.02,0,11.446,0.0,-23.2,52,56,0.124,1
63052,2024-07-08 09:27:37+00:00,1M,0.98,0,8.517,0.0,-23.2,52,56,0.12,1
63053,2024-07-08 09:27:38+00:00,1M,1.0,0,8.826,0.0,-23.2,52,56,0.122,1
63054,2024-07-08 09:27:39+00:00,1M,1.02,0,7.79,0.0,-23.2,52,56,0.124,1
63055,2024-07-08 09:27:40+00:00,1M,1.0,0,8.377,0.0,-23.2,52,56,0.122,1
63056,2024-07-08 09:27:41+00:00,1M,1.0,0,11.372,0.0,-23.2,52,56,0.122,1
63057,2024-07-08 09:27:42+00:00,1M,1.0,0,10.241,0.0,-23.2,52,56,0.122,1
63058,2024-07-08 09:27:43+00:00,1M,1.0,0,11.506,0.0,-23.2,52,56,0.122,1
63059,2024-07-08 09:27:44+00:00,1M,1.02,0,10.163,0.0,-23.2,52,56,0.124,1
63060,2024-07-08 09:27:45+00:00,1M,0.97,0,9.859,0.0,-23.2,52,56,0.119,1
63061,2024-07-08 09:27:46+00:00,1M,1.01,0,10.101,0.0,-23.2,52,56,0.123,1
63062,2024-07-08 09:27:47+00:00,1M,0.98,0,8.079,0.0,-23.2,52,56,0.12,1
63063,2024-07-08 09:27:48+00:00,1M,1.02,0,9.485,0.0,-23.2,52,56,0.124,1
63064,2024-07-08 09:27:49+00:00,1M,1.01,0,8.44,0.0,-23.2,52,56,0.123,1
63065,2024-07-08 09:27:50+00:00,1M,0.96,0,9.326,0.0,-23.2,52,56,0.117,1
63066,2024-07-08 09:27:51+00:00,1M,1.03,0,11.209,0.0,-23.2,52,56,0.126,1
63067,2024-07-08 09:27:52+00:00,1M,1.01,0,7.412,0.0,-23.2,52,56,0.123,1
63068,2024-07-08 09:27:53+00:00,1M,0.98,0,10.703,0.0,-23.2,52,56,0.12,1
63069,2024-07-08 09:27:54+00:00,1M,1.01,0,8.692,0.0,-23.2,52,56,0.123,1
63070,2024-07-08 09:27:55+00:00,1M,0.97,0,10.642,0.0,-23.2,52,56,0.119,1
63071,2024-07-08 09:27:56+00:00,1M,1.03,0,9.324,0.0,-23.2,52,56,0.126,1
63072,2024-07-08 09:27:57+00:00,1M,1.01,0,10.092,0.0,-23.2,52,56,0.123,1
63073,2024-07-08 09:27:58+00:00,1M,0.98,0,9.329,0.0,-23.2,52,56,0.12,1
63074,2024-07-08 09:27:59+00:00,1M,0.98,0,9.329,0.0,-23.2,52,56,0.12,1
63075,2024-07-08 09:28:00+00:00,1M,1.03,0,12.173,0.0,-23.2,52,56,0.126,1
63076,2024-07-08 09:28:01+00:00,1M,1.0,0,8.545,0.0,-23.2,52,56,0.122,1
63077,2024-07-08 09:28:02+00:00,1M,1.0,0,11.633,0.0,-22.9,52,56,0.122,1
63078,2024-07-08 09:28:03+00:00,1M,0.97,0,8.124,0.0,-22.9,52,56,0.119,1
63079,2024-07-08 09:28:04+00:00,1M,1.03,0,10.541,0.0,-22.9,52,56,0.126,1
63080,2024-07-08 09:28:05+00:00,1M,1.0,0,9.744,0.0,-22.9,52,56,0.122,1
63081,2024-07-08 09:28:06+00:00,1M,0.98,0,10.168,0.0,-22.9,52,56,0.12,1
63082,2024-07-08 09:28:07+00:00,1M,1.0,0,13.953,0.0,-22.9,52,56,0.122,1
63083,2024-07-08 09:28:08+00:00,1M,1.0,0,10.973,0.0,-22.9,52,56,0.122,1
63084,2024-07-08 09:28:09+00:00,1M,1.01,0,11.139,0.0,-22.9,52,56,0.123,1
63085,2024-07-08 09:28:10+00:00,1M,1.02,0,12.043,0.0,-22.9,52,56,0.124,1
63086,2024-07-08 09:28:11+00:00,1M,1.0,0,11.085,0.0,-22.9,52,56,0.122,1
