,_time,seq_nr,test_number_x,time_latency,ue_id,bandwidth_required,bitrate,jitter,lost_percentage,path_loss,test_number_y,transfer,ue_nr,DRB.PacketSuccessRateUlgNBUu,DRB.RlcPacketDropRateDl,DRB.RlcSduTransmittedVolumeDL,DRB.RlcSduTransmittedVolumeUL,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbAvailDl,RRU.PrbAvailUl,RRU.PrbTotDl,RRU.PrbTotUl,test_number
14,2024-04-15 09:09:32+00:00,13,2,1469.0,3,10M,2.16,7.21,0.78,10.0,1,0.26,1,100.0,0.0,2.0,34338.0,0.0,11482.0,51.0,6.0,1.0,88.0,2.0
30,2024-04-15 09:09:48+00:00,31,2,1363.0,2,10M,2.14,7.71,0.78,10.0,1,0.26,3,100.0,0.0,2.0,34445.0,0.0,11517.0,51.0,6.0,1.0,88.0,2.0
35,2024-04-15 09:09:53+00:00,36,2,1355.0,2,10M,2.12,6.56,0.75,10.0,1,0.26,3,100.0,0.0,2.0,34409.0,0.0,11505.0,51.0,6.0,1.0,88.0,2.0
50,2024-04-15 09:10:08+00:00,49,2,1454.0,3,10M,2.26,6.88,0.78,10.0,1,0.28,3,100.0,0.0,0.0,34371.0,0.0,11494.0,51.0,6.0,1.0,88.0,2.0
70,2024-04-15 09:10:28+00:00,72,2,1263.67,1,10M,2.43,7.21,0.77,10.0,1,0.3,3,100.0,0.0,2.0,34374.0,0.0,11493.0,51.0,5.0,1.0,90.0,2.0
75,2024-04-15 09:10:33+00:00,75,2,1273.0,2,10M,2.45,8.8,0.77,10.0,1,0.3,3,100.0,0.0,2.0,34374.0,0.0,11493.0,51.0,5.0,1.0,90.0,2.0
84,2024-04-15 09:10:42+00:00,85,2,1392.0,1,10M,2.43,7.4,0.73,10.0,1,0.3,3,100.0,0.0,0.0,34384.0,0.0,11494.0,51.0,5.0,1.0,90.0,2.0
89,2024-04-15 09:10:47+00:00,89,2,1184.25,2,10M,2.56,6.99,0.76,10.0,1,0.31,3,100.0,0.0,2.0,34374.0,0.0,11494.0,51.0,5.0,1.0,90.0,2.0
103,2024-04-15 09:11:01+00:00,102,2,1487.0,2,10M,2.22,7.95,0.77,10.0,1,0.27,3,100.0,0.0,2.0,34315.0,0.0,11470.0,51.0,5.0,1.0,90.0,2.0
136,2024-04-15 09:11:34+00:00,135,2,1226.5,2,10M,2.45,7.44,0.76,10.0,1,0.3,3,100.0,0.0,1.0,34337.0,0.0,11480.0,51.0,5.0,1.0,90.0,2.0
140,2024-04-15 09:11:38+00:00,141,2,1133.0,1,10M,2.82,5.68,0.73,10.0,1,0.34,3,100.0,0.0,2.0,34385.0,0.0,11493.0,51.0,5.0,1.0,90.0,2.0
164,2024-04-15 09:12:02+00:00,161,2,1270.0,3,10M,2.26,7.64,0.76,10.0,1,0.28,3,100.0,0.0,0.0,34372.0,0.0,11494.0,51.0,5.0,1.0,90.0,2.0
168,2024-04-15 09:12:06+00:00,168,2,1280.0,1,10M,2.4,7.41,0.76,10.0,1,0.29,3,100.0,0.0,2.0,34362.0,0.0,11493.0,51.0,5.0,1.0,90.0,2.0
188,2024-04-15 09:12:26+00:00,184,2,1308.5,3,10M,2.23,6.85,0.78,10.0,1,0.27,3,100.0,0.0,1.0,34373.0,0.0,11494.0,51.0,5.0,1.0,90.0,2.0
197,2024-04-15 09:12:35+00:00,193,2,1188.5,3,10M,2.5,6.81,0.75,10.0,1,0.3,3,100.0,0.0,3.0,34363.0,1.0,11493.0,51.0,5.0,1.0,90.0,2.0
202,2024-04-15 09:12:40+00:00,200,2,1492.0,2,10M,2.21,9.06,0.77,10.0,1,0.27,3,100.0,0.0,2.0,34374.0,0.0,11494.0,51.0,5.0,1.0,90.0,2.0
233,2024-04-15 09:13:11+00:00,228,2,1469.67,3,10M,2.19,7.43,0.79,10.0,1,0.27,3,100.0,0.0,0.0,34348.0,0.0,11480.0,51.0,5.0,1.0,90.0,2.0
238,2024-04-15 09:13:16+00:00,236,2,1610.5,2,10M,2.01,9.64,0.8,10.0,1,0.25,3,100.0,0.0,3.0,34363.0,0.0,11494.0,51.0,5.0,1.0,90.0,2.0
252,2024-04-15 09:13:30+00:00,247,2,1224.67,3,10M,2.36,5.78,0.78,10.0,1,0.29,3,100.0,0.0,1.0,34302.0,0.0,11469.0,51.0,5.0,1.0,90.0,2.0
257,2024-04-15 09:13:35+00:00,254,2,1223.67,2,10M,2.77,5.53,0.72,10.0,1,0.34,3,100.0,0.0,2.0,34445.0,0.0,11517.0,51.0,5.0,1.0,90.0,2.0
282,2024-04-15 09:14:00+00:00,279,2,1619.67,2,10M,2.04,5.79,0.77,10.0,1,0.25,3,100.0,0.0,2.0,34362.0,0.0,11494.0,51.0,5.0,1.0,90.0,2.0
298,2024-04-15 09:14:16+00:00,294,2,1417.5,2,10M,1.98,6.35,0.81,10.0,1,0.24,3,100.0,0.0,0.0,34360.0,0.0,11494.0,51.0,5.0,1.0,90.0,2.0
316,2024-04-15 09:14:34+00:00,310,2,1563.0,3,10M,2.02,7.76,0.78,10.0,1,0.25,3,100.0,0.0,2.0,34339.0,0.0,11480.0,51.0,5.0,1.0,90.0,2.0
328,2024-04-15 09:14:46+00:00,321,2,1779.0,3,10M,1.68,8.31,0.79,10.0,1,0.2,3,100.0,0.0,3.0,34375.0,0.0,11493.0,51.0,5.0,1.0,90.0,2.0
334,2024-04-15 09:14:52+00:00,331,2,1691.0,1,10M,2.0,9.21,0.8,10.0,1,0.24,3,100.0,0.0,3.0,34375.0,0.0,11493.0,51.0,5.0,1.0,90.0,2.0
340,2024-04-15 09:14:58+00:00,333,2,1722.67,3,10M,1.77,10.81,0.8,10.0,1,0.22,3,100.0,0.0,3.0,34328.0,0.0,11480.0,51.0,5.0,1.0,90.0,2.0
359,2024-04-15 09:15:17+00:00,354,2,1564.0,2,10M,2.02,9.84,0.79,10.0,1,0.25,3,100.0,0.0,2.0,34374.0,0.0,11493.0,51.0,5.0,1.0,90.0,2.0
365,2024-04-15 09:15:23+00:00,361,2,1710.0,1,10M,1.94,12.3,0.8,10.0,1,0.24,3,100.0,0.0,4.0,34294.0,1.0,11469.0,51.0,5.0,1.0,90.0,2.0
381,2024-04-15 09:15:39+00:00,375,2,1403.0,2,10M,2.09,6.35,0.78,10.0,1,0.26,3,100.0,0.0,1.0,34385.0,0.0,11493.0,51.0,5.0,1.0,90.0,2.0
398,2024-04-15 09:15:56+00:00,390,2,1498.0,3,10M,2.04,6.17,0.79,10.0,1,0.25,3,100.0,0.0,1.0,34373.0,0.0,11493.0,51.0,5.0,1.0,90.0,2.0
404,2024-04-15 09:16:02+00:00,396,2,1692.5,3,10M,1.78,11.68,0.82,10.0,1,0.22,3,100.0,0.0,0.0,34372.0,0.0,11494.0,51.0,5.0,1.0,90.0,2.0
409,2024-04-15 09:16:07+00:00,405,2,1619.5,1,10M,244.81,8.02,0.82,10.0,1,0.22,3,100.0,0.0,4.0,34329.0,1.0,11480.0,51.0,5.0,1.0,90.0,2.0
414,2024-04-15 09:16:12+00:00,410,2,1131.0,1,10M,2.59,4.95,0.76,10.0,1,0.32,3,100.0,0.0,3.0,34091.0,0.0,11401.0,51.0,5.0,1.0,90.0,2.0
427,2024-04-15 09:16:25+00:00,421,2,1051.5,2,10M,2.71,3.77,0.73,10.0,1,0.33,3,100.0,0.0,1.0,34337.0,0.0,11480.0,51.0,5.0,1.0,90.0,2.0
450,2024-04-15 09:16:48+00:00,444,2,1178.0,2,10M,2.37,5.77,0.74,10.0,1,0.29,3,100.0,0.0,2.0,34327.0,0.0,11482.0,51.0,5.0,1.0,90.0,2.0
454,2024-04-15 09:16:52+00:00,448,2,1217.0,2,10M,2.48,4.95,0.74,10.0,1,0.3,3,100.0,0.0,0.0,34408.0,0.0,11505.0,51.0,5.0,1.0,90.0,2.0
459,2024-04-15 09:16:57+00:00,451,2,1341.0,3,10M,2.28,8.87,0.77,10.0,1,0.28,3,100.0,0.0,3.0,34375.0,1.0,11494.0,51.0,5.0,1.0,90.0,2.0
468,2024-04-15 09:17:06+00:00,462,2,1138.0,2,10M,2.56,6.52,0.72,10.0,1,0.31,3,100.0,0.0,4.0,34341.0,1.0,11482.0,51.0,5.0,1.0,90.0,2.0
480,2024-04-15 09:17:18+00:00,474,2,1199.33,2,10M,2.46,7.3,0.71,10.0,1,0.3,3,100.0,0.0,2.0,34338.0,0.0,11480.0,51.0,5.0,1.0,90.0,2.0
484,2024-04-15 09:17:22+00:00,475,2,1055.0,3,10M,2.68,3.85,0.75,10.0,1,0.33,3,100.0,0.0,2.0,34339.0,0.0,11482.0,51.0,5.0,1.0,90.0,2.0
497,2024-04-15 09:17:35+00:00,490,2,1167.5,2,10M,2.68,4.31,0.72,10.0,1,0.33,3,100.0,0.0,0.0,34337.0,0.0,11480.0,51.0,5.0,1.0,90.0,2.0
510,2024-04-15 09:17:48+00:00,503,2,1200.5,2,10M,2.57,6.32,0.72,10.0,1,0.31,3,100.0,0.0,2.0,34374.0,0.0,11493.0,51.0,5.0,1.0,90.0,2.0
515,2024-04-15 09:17:53+00:00,509,2,1392.0,1,10M,2.49,5.43,0.75,10.0,1,0.3,3,100.0,0.0,2.0,34326.0,0.0,11480.0,51.0,5.0,1.0,90.0,2.0
523,2024-04-15 09:18:01+00:00,514,2,1243.0,3,10M,2.73,4.29,0.73,10.0,1,0.33,3,100.0,0.0,2.0,34409.0,0.0,11505.0,51.0,5.0,1.0,90.0,2.0
540,2024-04-15 09:18:18+00:00,534,2,1376.33,1,10M,2.23,5.87,0.73,10.0,1,0.27,3,100.0,0.0,0.0,34384.0,0.0,11493.0,51.0,5.0,1.0,90.0,2.0
545,2024-04-15 09:18:23+00:00,537,2,1219.5,2,10M,2.54,5.6,0.76,10.0,1,0.31,3,100.0,0.0,2.0,34433.0,0.0,11517.0,51.0,5.0,1.0,90.0,2.0
549,2024-04-15 09:18:27+00:00,541,2,971.0,2,10M,2.88,4.87,0.71,10.0,1,0.35,3,100.0,0.0,2.0,34338.0,0.0,11480.0,51.0,5.0,1.0,90.0,2.0
553,2024-04-15 09:18:31+00:00,543,2,1041.0,3,10M,2.79,5.8,0.73,10.0,1,0.34,3,100.0,0.0,2.0,34374.0,0.0,11493.0,51.0,5.0,1.0,90.0,2.0
557,2024-04-15 09:18:35+00:00,549,2,1170.0,2,10M,2.52,7.92,0.74,10.0,1,0.31,3,100.0,0.0,0.0,34361.0,0.0,11494.0,51.0,5.0,1.0,90.0,2.0
574,2024-04-15 09:18:52+00:00,564,2,1038.0,3,10M,2.93,4.31,0.73,10.0,1,0.36,3,100.0,0.0,0.0,34372.0,0.0,11494.0,51.0,5.0,1.0,90.0,2.0
588,2024-04-15 09:19:06+00:00,581,2,1287.0,1,10M,2.5,5.63,0.72,10.0,1,0.31,3,100.0,0.0,0.0,34383.0,0.0,11494.0,51.0,5.0,1.0,90.0,2.0
610,2024-04-15 09:19:28+00:00,599,2,1352.0,3,10M,2.58,6.11,0.72,10.0,1,0.32,3,100.0,0.0,1.0,34408.0,0.0,11505.0,51.0,5.0,1.0,90.0,2.0
614,2024-04-15 09:19:32+00:00,603,2,1338.5,3,10M,2.41,5.24,0.76,10.0,1,0.29,3,100.0,0.0,2.0,34362.0,0.0,11493.0,51.0,5.0,1.0,90.0,2.0
619,2024-04-15 09:19:37+00:00,608,2,1440.0,3,10M,2.09,7.18,0.74,10.0,1,0.26,3,100.0,0.0,3.0,34339.0,0.0,11480.0,51.0,5.0,1.0,90.0,2.0
624,2024-04-15 09:19:42+00:00,616,2,1137.5,1,10M,2.47,5.36,0.76,10.0,1,0.3,1,100.0,0.0,2.0,34362.0,0.0,11493.0,51.0,5.0,1.0,90.0,2.0
633,2024-04-15 09:19:51+00:00,622,2,1060.33,3,10M,2.91,4.62,0.72,10.0,1,0.36,3,100.0,0.0,2.0,34374.0,0.0,11493.0,51.0,5.0,1.0,90.0,2.0
641,2024-04-15 09:19:59+00:00,632,2,1254.5,2,10M,2.63,5.97,0.72,10.0,1,0.32,3,100.0,0.0,2.0,34385.0,0.0,11493.0,51.0,5.0,1.0,90.0,2.0
650,2024-04-15 09:20:08+00:00,638,2,1298.5,3,10M,2.36,4.68,0.74,10.0,1,0.29,3,100.0,0.0,0.0,34372.0,0.0,11493.0,51.0,5.0,1.0,90.0,2.0
659,2024-04-15 09:20:17+00:00,647,2,1194.5,3,10M,2.58,5.69,0.73,10.0,1,0.31,3,100.0,0.0,1.0,34373.0,0.0,11493.0,51.0,5.0,1.0,90.0,2.0
672,2024-04-15 09:20:30+00:00,663,2,1224.0,1,10M,2.7,4.88,0.72,10.0,1,0.33,3,100.0,0.0,2.0,34326.0,0.0,11481.0,51.0,5.0,1.0,90.0,2.0
681,2024-04-15 09:20:39+00:00,669,2,1077.5,3,10M,2.82,7.2,0.72,10.0,1,0.34,3,100.0,0.0,2.0,34385.0,0.0,11494.0,51.0,5.0,1.0,90.0,2.0
685,2024-04-15 09:20:43+00:00,675,2,1042.0,2,10M,2.74,5.25,0.74,10.0,1,0.34,3,100.0,0.0,2.0,34374.0,0.0,11494.0,51.0,5.0,1.0,90.0,2.0
693,2024-04-15 09:20:51+00:00,681,2,1431.0,3,10M,2.63,5.52,0.75,10.0,1,0.32,3,100.0,0.0,0.0,34360.0,0.0,11494.0,51.0,5.0,1.0,90.0,2.0
712,2024-04-15 09:21:10+00:00,699,2,1275.0,3,10M,2.13,5.32,0.79,10.0,1,0.26,3,100.0,0.0,0.0,34419.0,0.0,11505.0,51.0,5.0,1.0,90.0,2.0
717,2024-04-15 09:21:15+00:00,708,2,1307.0,1,10M,2.38,7.57,0.76,10.0,1,0.29,3,100.0,0.0,1.0,34337.0,0.0,11482.0,51.0,5.0,1.0,90.0,2.0
722,2024-04-15 09:21:20+00:00,709,2,1294.0,3,10M,2.25,5.9,0.75,10.0,1,0.28,3,100.0,0.0,2.0,34410.0,0.0,11505.0,51.0,5.0,1.0,90.0,2.0
743,2024-04-15 09:21:41+00:00,730,2,2009.0,3,10M,1.92,9.04,0.79,10.0,1,0.24,3,100.0,0.0,1.0,34373.0,0.0,11494.0,51.0,5.0,1.0,90.0,2.0
748,2024-04-15 09:21:46+00:00,737,2,1220.0,2,10M,2.54,5.96,0.77,10.0,1,0.31,1,100.0,0.0,1.0,34337.0,0.0,11480.0,51.0,5.0,1.0,90.0,2.0
755,2024-04-15 09:21:53+00:00,742,2,2177.0,2,10M,142.3,10.01,0.79,10.0,1,0.2,3,100.0,0.0,2.0,34362.0,0.0,11493.0,51.0,5.0,1.0,90.0,2.0
761,2024-04-15 09:21:59+00:00,747,2,2087.0,3,10M,1.82,6.33,0.82,10.0,1,0.22,3,100.0,0.0,2.0,34410.0,0.0,11505.0,51.0,5.0,1.0,90.0,2.0
768,2024-04-15 09:22:06+00:00,755,2,1992.0,2,10M,1.48,10.6,0.84,10.0,1,0.18,3,100.0,0.0,1.0,34385.0,0.0,11494.0,51.0,5.0,1.0,90.0,2.0
780,2024-04-15 09:22:18+00:00,769,2,1695.0,1,10M,1.83,10.4,0.81,10.0,1,0.22,3,100.0,0.0,2.0,34351.0,0.0,11482.0,51.0,5.0,1.0,90.0,2.0
786,2024-04-15 09:22:24+00:00,773,2,2139.0,2,10M,1.74,9.12,0.77,10.0,1,0.21,3,100.0,0.0,3.0,34411.0,0.0,11505.0,51.0,5.0,1.0,90.0,2.0
813,2024-04-15 09:22:51+00:00,800,2,1256.33,2,10M,2.32,7.89,0.82,10.0,1,0.28,3,100.0,0.0,2.0,34409.0,0.0,11505.0,51.0,5.0,1.0,90.0,2.0
818,2024-04-15 09:22:56+00:00,805,2,1442.33,2,10M,2.31,6.37,0.77,10.0,1,0.28,3,100.0,0.0,2.0,34362.0,0.0,11493.0,51.0,5.0,1.0,90.0,2.0
824,2024-04-15 09:23:02+00:00,811,2,1481.5,2,10M,2.12,5.58,0.8,10.0,1,0.26,3,100.0,0.0,3.0,34339.0,1.0,11480.0,51.0,5.0,1.0,90.0,2.0
833,2024-04-15 09:23:11+00:00,818,2,1137.0,3,10M,2.44,5.74,0.74,10.0,1,0.3,3,100.0,0.0,1.0,34397.0,0.0,11505.0,51.0,5.0,1.0,90.0,2.0
842,2024-04-15 09:23:20+00:00,831,2,1125.5,1,10M,2.59,5.46,0.77,10.0,1,0.32,3,100.0,0.0,2.0,34373.0,0.0,11492.0,51.0,5.0,1.0,90.0,2.0
866,2024-04-15 09:23:44+00:00,850,2,1188.5,3,10M,2.37,7.23,0.75,10.0,1,0.29,3,100.0,0.0,2.0,34374.0,0.0,11494.0,51.0,5.0,1.0,90.0,2.0
870,2024-04-15 09:23:48+00:00,857,2,1184.0,2,10M,2.73,2.36,0.74,10.0,1,0.33,3,100.0,0.0,2.0,34374.0,0.0,11494.0,51.0,5.0,1.0,90.0,2.0
879,2024-04-15 09:23:57+00:00,867,2,1406.5,1,10M,2.38,8.38,0.74,10.0,1,0.29,3,100.0,0.0,2.0,34326.0,0.0,11480.0,51.0,5.0,1.0,90.0,2.0
888,2024-04-15 09:24:06+00:00,876,2,1551.0,1,10M,2.28,5.9,0.74,10.0,1,0.28,3,100.0,0.0,2.0,34385.0,0.0,11493.0,51.0,5.0,1.0,90.0,2.0
893,2024-04-15 09:24:11+00:00,879,2,1312.33,2,10M,2.29,3.98,0.76,10.0,1,0.28,3,100.0,0.0,1.0,34373.0,0.0,11493.0,51.0,5.0,1.0,90.0,2.0
916,2024-04-15 09:24:34+00:00,903,2,1101.67,1,10M,2.77,4.18,0.74,10.0,1,0.34,3,100.0,0.0,0.0,34337.0,0.0,11481.0,51.0,5.0,1.0,90.0,2.0
926,2024-04-15 09:24:44+00:00,913,2,1262.5,1,10M,2.36,6.23,0.78,10.0,1,0.29,3,100.0,0.0,2.0,34362.0,0.0,11493.0,51.0,5.0,1.0,90.0,2.0
930,2024-04-15 09:24:48+00:00,913,2,1079.0,3,10M,2.46,5.88,0.74,10.0,1,0.3,3,100.0,0.0,2.0,34374.0,0.0,11493.0,51.0,5.0,1.0,90.0,2.0
934,2024-04-15 09:24:52+00:00,921,2,1162.67,1,10M,2.73,4.57,0.75,10.0,1,0.33,3,100.0,0.0,2.0,34362.0,0.0,11480.0,51.0,5.0,1.0,90.0,2.0
939,2024-04-15 09:24:57+00:00,924,2,1196.67,2,10M,2.53,7.72,0.74,10.0,1,0.31,3,100.0,0.0,3.0,34363.0,1.0,11493.0,51.0,5.0,1.0,90.0,2.0
948,2024-04-15 09:25:06+00:00,933,2,1267.5,2,10M,2.55,7.73,0.74,10.0,1,0.31,3,100.0,0.0,2.0,34374.0,0.0,11493.0,51.0,5.0,1.0,90.0,2.0
958,2024-04-15 09:25:16+00:00,943,2,1308.0,2,10M,2.3,5.07,0.77,10.0,1,0.28,3,100.0,0.0,3.0,34363.0,0.0,11493.0,51.0,5.0,1.0,90.0,2.0
962,2024-04-15 09:25:20+00:00,945,2,1158.5,3,10M,2.64,4.93,0.74,10.0,1,0.32,3,100.0,0.0,4.0,34376.0,1.0,11493.0,51.0,5.0,1.0,90.0,2.0
967,2024-04-15 09:25:25+00:00,952,2,1310.5,2,10M,2.3,7.49,0.76,10.0,1,0.28,3,100.0,0.0,1.0,34337.0,0.0,11482.0,51.0,5.0,1.0,90.0,2.0
972,2024-04-15 09:25:30+00:00,954,2,1229.67,3,10M,2.54,5.62,0.76,10.0,1,0.31,3,100.0,0.0,4.0,34329.0,1.0,11480.0,51.0,5.0,1.0,90.0,2.0
981,2024-04-15 09:25:39+00:00,967,2,1121.67,1,10M,2.62,4.08,0.75,10.0,1,0.32,3,100.0,0.0,0.0,34372.0,0.0,11493.0,51.0,5.0,1.0,90.0,2.0
985,2024-04-15 09:25:43+00:00,971,2,1094.0,1,10M,2.32,5.32,0.75,10.0,1,0.28,3,100.0,0.0,2.0,34362.0,0.0,11493.0,51.0,5.0,1.0,90.0,2.0
990,2024-04-15 09:25:48+00:00,975,2,1490.0,2,10M,2.37,7.33,0.76,10.0,1,0.29,3,100.0,0.0,2.0,34339.0,0.0,11480.0,51.0,5.0,1.0,90.0,2.0
999,2024-04-15 09:25:57+00:00,984,2,2221.75,2,10M,64.79,35.03,0.79,10.0,1,0.15,3,100.0,0.0,2.0,34374.0,0.0,11493.0,51.0,5.0,1.0,90.0,2.0
1016,2024-04-15 09:26:14+00:00,1001,2,1165.5,1,10M,2.5,4.39,0.74,10.0,1,0.3,3,100.0,0.0,1.0,34408.0,0.0,11505.0,51.0,5.0,1.0,90.0,2.0
1033,2024-04-15 09:26:31+00:00,1017,2,1056.0,2,10M,2.58,6.15,0.73,10.0,1,0.32,3,100.0,0.0,0.0,34419.0,0.0,11505.0,51.0,5.0,1.0,90.0,2.0
1047,2024-04-15 09:26:45+00:00,1032,2,1185.67,1,10M,2.71,4.1,0.72,10.0,1,0.33,3,100.0,0.0,0.0,34325.0,0.0,11481.0,51.0,6.0,1.0,88.0,2.0
1052,2024-04-15 09:26:50+00:00,1033,2,1297.33,3,10M,2.33,7.44,0.76,10.0,1,0.28,3,100.0,0.0,3.0,34410.0,0.0,11505.0,51.0,6.0,1.0,88.0,2.0
1061,2024-04-15 09:26:59+00:00,1042,2,1292.0,3,10M,2.34,7.19,0.74,10.0,1,0.29,3,100.0,0.0,0.0,34372.0,0.0,11494.0,51.0,6.0,1.0,88.0,2.0
1071,2024-04-15 09:27:09+00:00,1052,2,1316.0,3,10M,2.11,8.15,0.77,10.0,1,0.26,3,100.0,0.0,1.0,34408.0,0.0,11505.0,51.0,6.0,1.0,88.0,2.0
1076,2024-04-15 09:27:14+00:00,1059,2,1251.5,2,10M,2.29,6.4,0.77,10.0,1,0.28,3,100.0,0.0,3.0,34339.0,0.0,11482.0,51.0,6.0,1.0,88.0,2.0
1085,2024-04-15 09:27:23+00:00,1066,2,1115.0,3,10M,2.78,8.16,0.73,10.0,1,0.34,3,100.0,0.0,2.0,34327.0,0.0,11480.0,51.0,6.0,1.0,88.0,2.0
1108,2024-04-15 09:27:46+00:00,1092,2,1332.5,1,10M,2.25,6.84,0.76,10.0,1,0.27,3,100.0,0.0,0.0,34408.0,0.0,11505.0,51.0,6.0,1.0,88.0,2.0
1113,2024-04-15 09:27:51+00:00,1095,2,1028.5,2,10M,2.58,5.7,0.74,10.0,1,0.32,3,100.0,0.0,1.0,34326.0,0.0,11482.0,51.0,6.0,1.0,88.0,2.0
1117,2024-04-15 09:27:55+00:00,1100,2,1123.0,2,10M,2.57,6.84,0.76,10.0,1,0.31,3,100.0,0.0,2.0,34374.0,0.0,11493.0,51.0,6.0,1.0,88.0,2.0
1126,2024-04-15 09:28:04+00:00,1108,2,1228.67,2,10M,2.54,6.03,0.74,10.0,1,0.31,3,100.0,0.0,3.0,34375.0,0.0,11493.0,51.0,5.0,1.0,90.0,2.0
1131,2024-04-15 09:28:09+00:00,1111,2,1226.0,3,10M,2.41,6.87,0.76,10.0,1,0.29,3,100.0,0.0,4.0,34411.0,1.0,11505.0,51.0,5.0,1.0,90.0,2.0
1144,2024-04-15 09:28:22+00:00,1125,2,345.33,3,10M,4.74,5.73,0.63,10.0,1,0.58,3,100.0,0.0,0.0,34301.0,0.0,11466.0,51.0,11.0,1.0,78.0,2.0
1149,2024-04-15 09:28:27+00:00,1130,2,138.55,3,10M,0.89,1.77,0.05,10.0,1,0.11,3,100.0,0.0,8.0,30688.0,2.0,10258.0,51.0,49.0,1.0,5.0,2.0
1153,2024-04-15 09:28:31+00:00,1134,2,217.0,3,10M,0.0,1.77,0.0,10.0,1,0.0,3,100.0,0.0,10.0,10.0,3.0,3.0,51.0,49.0,1.0,5.0,2.0
1157,2024-04-15 09:28:35+00:00,1138,2,100.23,3,10M,0.0,1.77,0.0,10.0,1,0.0,3,100.0,0.0,8.0,8.0,2.0,2.0,51.0,49.0,1.0,5.0,2.0
1161,2024-04-15 09:28:39+00:00,1142,2,112.3,3,10M,0.0,1.77,0.0,10.0,1,0.0,3,100.0,0.0,7.0,7.0,2.0,2.0,51.0,49.0,1.0,5.0,2.0
60,2024-04-15 09:32:33+00:00,64,3,1716.0,1,10M,1.81,9.8,0.79,10.0,1,0.22,2,100.0,0.0,1.0,34373.0,0.0,11494.0,51.0,5.0,1.0,90.0,3.0
66,2024-04-15 09:32:39+00:00,63,3,1522.2,3,10M,1.99,11.21,0.79,10.0,1,0.24,2,100.0,0.0,1.0,34349.0,0.0,11482.0,51.0,5.0,1.0,90.0,3.0
80,2024-04-15 09:32:53+00:00,75,3,2560.5,3,10M,171.96,14.4,0.85,10.0,1,0.15,2,100.0,0.0,2.0,34385.0,0.0,11494.0,51.0,5.0,1.0,90.0,3.0
92,2024-04-15 09:33:05+00:00,91,3,1445.33,2,10M,2.09,7.58,0.79,10.0,1,0.26,2,100.0,0.0,2.0,34339.0,0.0,11482.0,51.0,5.0,1.0,90.0,3.0
104,2024-04-15 09:33:17+00:00,100,3,1505.5,3,10M,2.0,11.45,0.81,10.0,1,0.24,2,100.0,0.0,4.0,34376.0,1.0,11493.0,51.0,5.0,1.0,90.0,3.0
119,2024-04-15 09:33:32+00:00,115,3,1309.5,3,10M,2.33,8.65,0.78,10.0,1,0.28,2,100.0,0.0,1.0,34373.0,0.0,11492.0,51.0,6.0,1.0,88.0,3.0
131,2024-04-15 09:33:44+00:00,133,3,1883.0,1,10M,1.75,9.46,0.82,10.0,1,0.21,2,100.0,0.0,0.0,34372.0,0.0,11494.0,51.0,6.0,1.0,88.0,3.0
147,2024-04-15 09:34:00+00:00,143,3,1327.0,3,10M,2.18,6.1,0.76,10.0,1,0.27,2,100.0,0.0,2.0,34350.0,0.0,11482.0,51.0,6.0,1.0,88.0,3.0
152,2024-04-15 09:34:05+00:00,147,3,1339.0,3,10M,2.02,8.0,0.79,10.0,1,0.25,2,100.0,0.0,0.0,34372.0,0.0,11494.0,51.0,6.0,1.0,88.0,3.0
157,2024-04-15 09:34:10+00:00,153,3,1522.33,3,10M,2.07,9.07,0.8,10.0,1,0.25,2,100.0,0.0,2.0,34386.0,0.0,11494.0,51.0,6.0,1.0,88.0,3.0
178,2024-04-15 09:34:31+00:00,176,3,1356.0,2,10M,2.45,8.58,0.75,10.0,1,0.3,2,100.0,0.0,0.0,34360.0,0.0,11494.0,51.0,6.0,1.0,88.0,3.0
182,2024-04-15 09:34:35+00:00,184,3,1091.5,1,10M,2.74,4.68,0.74,10.0,1,0.34,2,100.0,0.0,2.0,34374.0,0.0,11492.0,51.0,6.0,1.0,88.0,3.0
192,2024-04-15 09:34:45+00:00,187,3,1275.0,3,10M,2.54,8.27,0.76,10.0,1,0.31,2,100.0,0.0,2.0,34385.0,0.0,11493.0,51.0,6.0,1.0,88.0,3.0
201,2024-04-15 09:34:54+00:00,199,3,1445.0,2,10M,2.37,5.21,0.75,10.0,1,0.29,2,100.0,0.0,1.0,34385.0,0.0,11492.0,51.0,6.0,1.0,88.0,3.0
216,2024-04-15 09:35:09+00:00,211,3,1383.67,3,10M,2.2,5.45,0.75,10.0,1,0.27,2,100.0,0.0,2.0,34362.0,0.0,11494.0,51.0,5.0,1.0,90.0,3.0
225,2024-04-15 09:35:18+00:00,223,3,1158.33,2,10M,2.48,4.73,0.74,10.0,1,0.3,2,100.0,0.0,2.0,34385.0,0.0,11493.0,51.0,5.0,1.0,90.0,3.0
229,2024-04-15 09:35:22+00:00,230,3,1283.0,1,10M,2.53,5.86,0.75,10.0,1,0.31,2,100.0,0.0,2.0,34339.0,0.0,11482.0,51.0,5.0,1.0,90.0,3.0
243,2024-04-15 09:35:36+00:00,240,3,1241.5,2,10M,2.47,6.78,0.75,10.0,1,0.3,2,100.0,0.0,2.0,34374.0,0.0,11493.0,51.0,5.0,1.0,90.0,3.0
