,_time,DRB.PacketSuccessRateUlgNBUu,DRB.RlcPacketDropRateDl,DRB.RlcSduTransmittedVolumeDL,DRB.RlcSduTransmittedVolumeUL,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbAvailDl,RRU.PrbAvailUl,RRU.PrbTotDl,RRU.PrbTotUl,collectStartTime,test_number,ue_nr,bandwidth_required,noise_amplitude,prb
4404,2024-06-18 09:55:57+00:00,100,0,0,2852,0,2864,100,100,100,100,2024-06-18 09:55:57,9,2,4M,-24.0,52.0
4405,2024-06-18 09:55:59+00:00,100,0,0,2946,0,2961,100,100,100,100,2024-06-18 09:55:59,9,2,4M,-24.0,52.0
4406,2024-06-18 09:56:00+00:00,100,0,1,3042,1,3052,100,100,100,100,2024-06-18 09:56:00,9,2,4M,-24.0,52.0
4407,2024-06-18 09:56:02+00:00,100,0,0,2994,0,3001,100,100,100,100,2024-06-18 09:56:02,9,2,4M,-24.0,52.0
4408,2024-06-18 09:56:03+00:00,100,0,1,3326,1,3348,100,100,100,100,2024-06-18 09:56:03,9,2,4M,-24.0,52.0
4409,2024-06-18 09:56:05+00:00,100,0,1,3054,1,3055,100,100,100,100,2024-06-18 09:56:05,9,2,4M,-24.0,52.0
4410,2024-06-18 09:56:06+00:00,100,0,0,2887,0,2908,100,100,100,100,2024-06-18 09:56:06,9,2,4M,-24.0,52.0
4411,2024-06-18 09:56:08+00:00,100,0,1,3515,1,3527,100,100,100,100,2024-06-18 09:56:08,9,2,4M,-24.0,52.0
4412,2024-06-18 09:56:10+00:00,100,0,0,3360,0,3371,100,100,100,100,2024-06-18 09:56:10,9,2,4M,-24.0,52.0
4413,2024-06-18 09:56:11+00:00,100,0,1,3539,1,3563,100,100,100,100,2024-06-18 09:56:11,9,2,4M,-24.0,52.0
4414,2024-06-18 09:56:13+00:00,100,0,1,3196,1,3207,100,100,100,100,2024-06-18 09:56:13,9,2,4M,-24.0,52.0
4415,2024-06-18 09:56:14+00:00,100,0,0,3195,0,3210,100,100,100,100,2024-06-18 09:56:14,9,2,4M,-22.0,52.0
4416,2024-06-18 09:56:17+00:00,100,0,1,2829,1,2835,100,100,100,100,2024-06-18 09:56:17,9,2,4M,-22.0,52.0
4417,2024-06-18 09:56:19+00:00,100,0,1,5739,1,5791,100,100,100,100,2024-06-18 09:56:19,9,2,4M,-22.0,52.0
4418,2024-06-18 09:56:20+00:00,100,0,1,2817,1,2840,100,100,100,100,2024-06-18 09:56:20,9,2,4M,-22.0,52.0
4419,2024-06-18 09:56:21+00:00,100,0,0,2864,0,2864,100,100,100,100,2024-06-18 09:56:21,9,2,4M,-22.0,52.0
4420,2024-06-18 09:56:23+00:00,100,0,1,2888,1,2908,100,100,100,100,2024-06-18 09:56:23,9,2,4M,-22.0,52.0
4421,2024-06-18 09:56:24+00:00,100,0,0,2875,0,2890,100,100,100,100,2024-06-18 09:56:24,9,2,4M,-22.0,52.0
4422,2024-06-18 09:56:26+00:00,100,0,0,3029,0,3038,100,100,100,100,2024-06-18 09:56:26,9,2,4M,-22.0,52.0
4423,2024-06-18 09:56:27+00:00,100,0,1,2841,1,2876,100,100,100,100,2024-06-18 09:56:27,9,2,4M,-22.0,52.0
4424,2024-06-18 09:56:28+00:00,100,0,0,2828,0,2838,100,100,100,100,2024-06-18 09:56:28,9,2,4M,-22.0,52.0
4425,2024-06-18 09:56:30+00:00,100,0,1,2793,1,2813,100,100,100,100,2024-06-18 09:56:30,9,2,4M,-22.0,52.0
4426,2024-06-18 09:56:31+00:00,100,0,0,2852,0,2857,100,100,100,100,2024-06-18 09:56:31,9,2,4M,-22.0,52.0
4427,2024-06-18 09:56:33+00:00,100,0,0,2781,0,2803,100,100,100,100,2024-06-18 09:56:33,9,2,4M,-22.0,52.0
4428,2024-06-18 09:56:34+00:00,100,0,1,2770,1,2779,100,100,100,100,2024-06-18 09:56:34,9,2,4M,-22.0,52.0
4429,2024-06-18 09:56:35+00:00,100,0,0,2722,0,2734,100,100,100,100,2024-06-18 09:56:35,9,2,4M,-22.0,52.0
4430,2024-06-18 09:56:37+00:00,100,0,0,2899,0,2930,100,100,100,100,2024-06-18 09:56:37,9,2,4M,-22.0,52.0
4431,2024-06-18 09:56:38+00:00,100,0,1,2781,1,2800,100,100,100,100,2024-06-18 09:56:38,9,2,4M,-22.0,52.0
4432,2024-06-18 09:56:39+00:00,100,0,0,2781,0,2797,100,100,100,100,2024-06-18 09:56:39,9,2,4M,-22.0,52.0
4433,2024-06-18 09:56:41+00:00,100,0,0,2733,0,2758,100,100,100,100,2024-06-18 09:56:41,9,2,4M,-22.0,52.0
4434,2024-06-18 09:56:42+00:00,100,0,1,2770,1,2794,100,100,100,100,2024-06-18 09:56:42,9,2,4M,-22.0,52.0
4435,2024-06-18 09:56:43+00:00,100,0,0,2816,0,2827,100,100,100,100,2024-06-18 09:56:43,9,2,4M,-22.0,52.0
4436,2024-06-18 09:56:45+00:00,100,0,1,2876,1,2887,100,100,100,100,2024-06-18 09:56:45,9,2,4M,-22.0,52.0
4437,2024-06-18 09:56:46+00:00,100,0,0,2662,0,2682,100,100,100,100,2024-06-18 09:56:46,9,2,4M,-22.0,52.0
4438,2024-06-18 09:56:48+00:00,100,0,0,2887,0,2888,100,100,100,100,2024-06-18 09:56:47,9,2,4M,-22.0,52.0
4439,2024-06-18 09:56:49+00:00,100,0,1,2675,1,2690,100,100,100,100,2024-06-18 09:56:49,9,2,4M,-22.0,52.0
4440,2024-06-18 09:56:50+00:00,100,0,0,2804,0,2814,100,100,100,100,2024-06-18 09:56:50,9,2,4M,-22.0,52.0
4441,2024-06-18 09:56:52+00:00,100,0,0,2864,0,2879,100,100,100,100,2024-06-18 09:56:52,9,2,4M,-22.0,52.0
4442,2024-06-18 09:56:53+00:00,100,0,1,2841,1,2862,100,100,100,100,2024-06-18 09:56:53,9,2,4M,-22.0,52.0
4443,2024-06-18 09:56:54+00:00,100,0,0,2828,0,2860,100,100,100,100,2024-06-18 09:56:54,9,2,4M,-22.0,52.0
4444,2024-06-18 09:56:56+00:00,100,0,1,2805,1,2821,100,100,100,100,2024-06-18 09:56:56,9,2,4M,-22.0,52.0
4445,2024-06-18 09:56:57+00:00,100,0,0,2710,0,2731,100,100,100,100,2024-06-18 09:56:57,9,2,4M,-22.0,52.0
4446,2024-06-18 09:56:58+00:00,100,0,0,2804,0,2823,100,100,100,100,2024-06-18 09:56:58,9,2,4M,-22.0,52.0
4447,2024-06-18 09:57:00+00:00,100,0,1,2734,1,2735,100,100,100,100,2024-06-18 09:57:00,9,2,4M,-22.0,52.0
4448,2024-06-18 09:57:01+00:00,100,0,0,2875,0,2897,100,100,100,100,2024-06-18 09:57:01,9,2,4M,-22.0,52.0
4449,2024-06-18 09:57:04+00:00,100,0,0,2982,0,3005,100,100,100,100,2024-06-18 09:57:04,9,2,4M,-22.0,52.0
4450,2024-06-18 09:57:06+00:00,100,0,2,5409,2,5428,100,100,100,100,2024-06-18 09:57:06,9,2,4M,-22.0,52.0
4451,2024-06-18 09:57:07+00:00,100,0,1,3787,1,3810,100,100,100,100,2024-06-18 09:57:07,9,2,4M,-22.0,52.0
4452,2024-06-18 09:57:21+00:00,100,0,1,3243,1,3261,100,100,100,100,2024-06-18 09:57:21,9,2,4M,-22.0,52.0
4453,2024-06-18 09:57:22+00:00,100,0,2,6805,2,6824,100,100,100,100,2024-06-18 09:57:22,9,2,4M,-22.0,52.0
4454,2024-06-18 09:57:26+00:00,100,0,1,4462,1,4475,100,100,100,100,2024-06-18 09:57:26,9,2,4M,-22.0,52.0
4455,2024-06-18 09:57:28+00:00,100,0,2,4888,2,4923,100,100,100,100,2024-06-18 09:57:28,9,2,4M,-22.0,52.0
4456,2024-06-18 09:57:29+00:00,100,0,1,4817,1,4828,100,100,100,100,2024-06-18 09:57:29,9,2,4M,-22.0,52.0
4457,2024-06-18 09:57:30+00:00,100,0,1,2912,1,2935,100,100,100,100,2024-06-18 09:57:30,9,2,4M,-22.0,52.0
4458,2024-06-18 09:57:38+00:00,100,0,0,2899,0,2905,100,100,100,100,2024-06-18 09:57:38,9,2,4M,-22.0,52.0
4459,2024-06-18 09:57:41+00:00,100,0,2,6746,2,6772,100,100,100,100,2024-06-18 09:57:41,9,2,4M,-22.0,52.0
4460,2024-06-18 09:57:42+00:00,100,0,1,4059,1,4082,100,100,100,100,2024-06-18 09:57:42,9,2,4M,-22.0,52.0
4461,2024-06-18 09:57:44+00:00,100,0,1,3373,1,3390,100,100,100,100,2024-06-18 09:57:44,9,2,4M,-22.0,52.0
4462,2024-06-18 09:57:46+00:00,100,0,1,3184,1,3203,100,100,100,100,2024-06-18 09:57:46,9,2,4M,-22.0,52.0
4463,2024-06-18 09:57:47+00:00,100,0,1,4249,1,4271,100,100,100,100,2024-06-18 09:57:47,9,2,4M,-22.0,52.0
4464,2024-06-18 09:57:49+00:00,100,0,0,2722,0,2729,100,100,100,100,2024-06-18 09:57:49,9,2,4M,-22.0,52.0
4465,2024-06-18 09:57:50+00:00,100,0,0,2994,0,3004,100,100,100,100,2024-06-18 09:57:50,9,2,4M,-22.0,52.0
4466,2024-06-18 09:57:52+00:00,100,0,1,3136,1,3157,100,100,100,100,2024-06-18 09:57:52,9,2,4M,-22.0,52.0
4467,2024-06-18 09:57:53+00:00,100,0,0,2864,0,2875,100,100,100,100,2024-06-18 09:57:53,9,2,4M,-22.0,52.0
4468,2024-06-18 09:57:55+00:00,100,0,1,3740,1,3743,100,100,100,100,2024-06-18 09:57:55,9,2,4M,-22.0,52.0
4469,2024-06-18 09:57:57+00:00,100,0,1,3385,1,3397,100,100,100,100,2024-06-18 09:57:57,9,2,4M,-22.0,52.0
4470,2024-06-18 09:57:59+00:00,100,0,1,4036,1,4055,100,100,100,100,2024-06-18 09:57:59,9,2,4M,-22.0,52.0
4471,2024-06-18 09:58:00+00:00,100,0,0,3349,0,3367,100,100,100,100,2024-06-18 09:58:00,9,2,4M,-22.0,52.0
4472,2024-06-18 09:58:02+00:00,100,0,1,2852,1,2863,100,100,100,100,2024-06-18 09:58:02,9,2,4M,-22.0,52.0
4473,2024-06-18 09:58:04+00:00,100,0,1,3988,1,4016,100,100,100,100,2024-06-18 09:58:04,9,2,4M,-22.0,52.0
4474,2024-06-18 09:58:05+00:00,100,0,0,3289,0,3296,100,100,100,100,2024-06-18 09:58:05,9,2,4M,-22.0,52.0
4475,2024-06-18 09:58:07+00:00,100,0,1,2770,1,2780,100,100,100,100,2024-06-18 09:58:06,9,2,4M,-22.0,52.0
4476,2024-06-18 09:58:08+00:00,100,0,0,3006,0,3035,100,100,100,100,2024-06-18 09:58:08,9,2,4M,-22.0,52.0
4477,2024-06-18 09:58:10+00:00,100,0,1,3267,1,3281,100,100,100,100,2024-06-18 09:58:10,9,2,4M,-22.0,52.0
4478,2024-06-18 09:58:11+00:00,100,0,1,3740,1,3755,100,100,100,100,2024-06-18 09:58:11,9,2,4M,-22.0,52.0
4479,2024-06-18 09:58:13+00:00,100,0,0,3230,0,3241,100,100,100,100,2024-06-18 09:58:13,9,2,4M,-22.0,52.0
4480,2024-06-18 09:58:40+00:00,100,0,1,3030,1,3059,100,100,100,100,2024-06-18 09:58:40,9,2,4M,-20.0,52.0
4481,2024-06-18 09:58:41+00:00,100,0,2,8864,2,8886,100,100,100,100,2024-06-18 09:58:41,9,2,4M,-20.0,52.0
4482,2024-06-18 09:58:43+00:00,100,0,0,3289,0,3317,100,100,100,100,2024-06-18 09:58:43,9,2,4M,-20.0,52.0
4483,2024-06-18 09:58:45+00:00,100,0,1,3065,1,3089,100,100,100,100,2024-06-18 09:58:45,9,2,4M,-20.0,52.0
4484,2024-06-18 09:58:47+00:00,100,0,1,4331,1,4352,100,100,100,100,2024-06-18 09:58:46,9,2,4M,-20.0,52.0
4485,2024-06-18 09:58:48+00:00,100,0,1,3480,1,3488,100,100,100,100,2024-06-18 09:58:48,9,2,4M,-20.0,52.0
4486,2024-06-18 09:58:50+00:00,100,0,0,3171,0,3201,100,100,100,100,2024-06-18 09:58:50,9,2,4M,-20.0,52.0
4487,2024-06-18 09:58:51+00:00,100,0,1,2971,1,2982,100,100,100,100,2024-06-18 09:58:51,9,2,4M,-20.0,52.0
4488,2024-06-18 09:58:53+00:00,100,0,0,2970,0,2972,100,100,100,100,2024-06-18 09:58:53,9,2,4M,-20.0,52.0
4489,2024-06-18 09:58:54+00:00,100,0,1,4024,1,4037,100,100,100,100,2024-06-18 09:58:54,9,2,4M,-20.0,52.0
4490,2024-06-18 09:58:56+00:00,100,0,1,2947,1,2966,100,100,100,100,2024-06-18 09:58:56,9,2,4M,-20.0,52.0
4491,2024-06-18 09:58:57+00:00,100,0,0,3136,0,3156,100,100,100,100,2024-06-18 09:58:57,9,2,4M,-20.0,52.0
4492,2024-06-18 09:58:59+00:00,100,0,1,2912,0,2955,100,100,100,100,2024-06-18 09:58:59,9,2,4M,-20.0,52.0
4493,2024-06-18 09:59:00+00:00,100,0,0,2852,1,2867,100,100,100,100,2024-06-18 09:59:00,9,2,4M,-20.0,52.0
4494,2024-06-18 09:59:02+00:00,100,0,0,2875,0,2882,100,100,100,100,2024-06-18 09:59:02,9,2,4M,-20.0,52.0
4495,2024-06-18 09:59:03+00:00,100,0,1,3196,1,3203,100,100,100,100,2024-06-18 09:59:03,9,2,4M,-20.0,52.0
4496,2024-06-18 09:59:05+00:00,100,0,0,3171,0,3179,100,100,100,100,2024-06-18 09:59:05,9,2,4M,-20.0,52.0
4497,2024-06-18 09:59:07+00:00,100,0,1,3065,1,3082,100,100,100,100,2024-06-18 09:59:07,9,2,4M,-20.0,52.0
4498,2024-06-18 09:59:08+00:00,100,0,1,4237,1,4255,100,100,100,100,2024-06-18 09:59:08,9,2,4M,-20.0,52.0
4499,2024-06-18 09:59:10+00:00,100,0,0,2935,0,2954,100,100,100,100,2024-06-18 09:59:10,9,2,4M,-20.0,52.0
4500,2024-06-18 09:59:11+00:00,100,0,1,2912,1,2913,100,100,100,100,2024-06-18 09:59:11,9,2,4M,-20.0,52.0
4501,2024-06-18 09:59:13+00:00,100,0,1,3527,1,3539,100,100,100,100,2024-06-18 09:59:13,9,2,4M,-20.0,52.0
4502,2024-06-18 09:59:14+00:00,100,0,0,3017,0,3029,100,100,100,100,2024-06-18 09:59:14,9,2,4M,-20.0,52.0
4503,2024-06-18 09:59:16+00:00,100,0,0,2899,0,2914,100,100,100,100,2024-06-18 09:59:16,9,2,4M,-20.0,52.0
4504,2024-06-18 09:59:18+00:00,100,0,1,3385,1,3408,100,100,100,100,2024-06-18 09:59:18,9,2,4M,-20.0,52.0
4505,2024-06-18 09:59:19+00:00,100,0,1,3882,1,3902,100,100,100,100,2024-06-18 09:59:19,9,2,4M,-20.0,52.0
4506,2024-06-18 09:59:21+00:00,100,0,1,3054,1,3085,100,100,100,100,2024-06-18 09:59:21,9,2,4M,-20.0,52.0
4507,2024-06-18 09:59:22+00:00,100,0,0,2982,0,3007,100,100,100,100,2024-06-18 09:59:22,9,2,4M,-20.0,52.0
4508,2024-06-18 09:59:24+00:00,100,0,0,2875,0,2897,100,100,100,100,2024-06-18 09:59:24,9,2,4M,-20.0,52.0
4509,2024-06-18 09:59:25+00:00,100,0,1,3030,1,3043,100,100,100,100,2024-06-18 09:59:25,9,2,4M,-20.0,52.0
4510,2024-06-18 09:59:27+00:00,100,0,0,3077,0,3087,100,100,100,100,2024-06-18 09:59:27,9,2,4M,-20.0,52.0
4511,2024-06-18 09:59:28+00:00,100,0,1,2841,1,2862,100,100,100,100,2024-06-18 09:59:28,9,2,4M,-20.0,52.0
4512,2024-06-18 09:59:29+00:00,100,0,0,2828,0,2837,100,100,100,100,2024-06-18 09:59:29,9,2,4M,-20.0,52.0
4513,2024-06-18 09:59:31+00:00,100,0,1,2793,1,2803,100,100,100,100,2024-06-18 09:59:31,9,2,4M,-20.0,52.0
4514,2024-06-18 09:59:32+00:00,100,0,0,2804,0,2819,100,100,100,100,2024-06-18 09:59:32,9,2,4M,-20.0,52.0
4515,2024-06-18 09:59:34+00:00,100,0,0,2781,0,2786,100,100,100,100,2024-06-18 09:59:34,9,2,4M,-20.0,52.0
4516,2024-06-18 09:59:35+00:00,100,0,1,2935,1,2962,100,100,100,100,2024-06-18 09:59:35,9,2,4M,-20.0,52.0
4517,2024-06-18 09:59:36+00:00,100,0,0,2804,0,2842,100,100,100,100,2024-06-18 09:59:36,9,2,4M,-20.0,52.0
4518,2024-06-18 09:59:38+00:00,100,0,0,2698,0,2699,100,100,100,100,2024-06-18 09:59:38,9,2,4M,-20.0,52.0
4519,2024-06-18 09:59:39+00:00,100,0,1,2746,1,2767,100,100,100,100,2024-06-18 09:59:39,9,2,4M,-20.0,52.0
4520,2024-06-18 09:59:41+00:00,100,0,0,2946,0,2961,100,100,100,100,2024-06-18 09:59:41,9,2,4M,-20.0,52.0
4521,2024-06-18 09:59:42+00:00,100,0,1,3172,1,3184,100,100,100,100,2024-06-18 09:59:42,9,2,4M,-20.0,52.0
4522,2024-06-18 09:59:44+00:00,100,0,0,2840,0,2866,100,100,100,100,2024-06-18 09:59:44,9,2,4M,-20.0,52.0
4523,2024-06-18 09:59:45+00:00,100,0,1,3409,1,3417,100,100,100,100,2024-06-18 09:59:45,9,2,4M,-20.0,52.0
4524,2024-06-18 09:59:47+00:00,100,0,0,2804,0,2826,100,100,100,100,2024-06-18 09:59:47,9,2,4M,-20.0,52.0
4525,2024-06-18 09:59:48+00:00,100,0,1,3823,1,3837,100,100,100,100,2024-06-18 09:59:48,9,2,4M,-20.0,52.0
4526,2024-06-18 09:59:50+00:00,100,0,0,2911,0,2917,100,100,100,100,2024-06-18 09:59:50,9,2,4M,-20.0,52.0
4527,2024-06-18 09:59:51+00:00,100,0,1,3172,1,3194,100,100,100,100,2024-06-18 09:59:51,9,2,4M,-20.0,52.0
4528,2024-06-18 09:59:53+00:00,100,0,0,2828,0,2839,100,100,100,100,2024-06-18 09:59:53,9,2,4M,-20.0,52.0
4529,2024-06-18 09:59:56+00:00,100,0,1,3385,1,3409,100,100,100,100,2024-06-18 09:59:56,9,2,4M,-20.0,52.0
4530,2024-06-18 09:59:58+00:00,100,0,2,6699,2,6720,100,100,100,100,2024-06-18 09:59:58,9,2,4M,-20.0,52.0
4531,2024-06-18 09:59:59+00:00,100,0,1,3326,1,3343,100,100,100,100,2024-06-18 09:59:59,9,2,4M,-20.0,52.0
4532,2024-06-18 10:00:01+00:00,100,0,1,3243,1,3249,100,100,100,100,2024-06-18 10:00:01,9,2,4M,-20.0,52.0
4533,2024-06-18 10:00:08+00:00,100,0,0,3112,0,3137,100,100,100,100,2024-06-18 10:00:08,9,2,4M,-20.0,52.0
4534,2024-06-18 10:00:10+00:00,100,0,1,6461,1,6476,100,100,100,100,2024-06-18 10:00:10,9,2,4M,-20.0,52.0
4535,2024-06-18 10:00:11+00:00,100,0,1,3243,1,3271,100,100,100,100,2024-06-18 10:00:11,9,2,4M,-20.0,52.0
4536,2024-06-18 10:00:13+00:00,100,0,0,2852,0,2857,100,100,100,100,2024-06-18 10:00:13,9,2,4M,-20.0,52.0
4537,2024-06-18 10:00:14+00:00,100,0,1,3160,1,3175,100,100,100,100,2024-06-18 10:00:14,9,2,4M,-18.0,52.0
4538,2024-06-18 10:00:16+00:00,100,0,0,2923,0,2954,100,100,100,100,2024-06-18 10:00:16,9,2,4M,-18.0,52.0
4539,2024-06-18 10:00:17+00:00,100,0,1,2923,1,2969,100,100,100,100,2024-06-18 10:00:17,9,2,4M,-18.0,52.0
4540,2024-06-18 10:00:18+00:00,100,0,0,2852,0,2871,100,100,100,100,2024-06-18 10:00:18,9,2,4M,-18.0,52.0
4541,2024-06-18 10:00:20+00:00,100,0,0,2804,0,2837,100,100,100,100,2024-06-18 10:00:20,9,2,4M,-18.0,52.0
4542,2024-06-18 10:00:21+00:00,100,0,1,2876,1,2879,100,100,100,100,2024-06-18 10:00:21,9,2,4M,-18.0,52.0
4543,2024-06-18 10:00:23+00:00,100,0,0,2757,0,2771,100,100,100,100,2024-06-18 10:00:23,9,2,4M,-18.0,52.0
4544,2024-06-18 10:00:24+00:00,100,0,1,3267,1,3291,100,100,100,100,2024-06-18 10:00:24,9,2,4M,-18.0,52.0
4545,2024-06-18 10:00:26+00:00,100,0,0,3550,0,3567,100,100,100,100,2024-06-18 10:00:26,9,2,4M,-18.0,52.0
4546,2024-06-18 10:00:28+00:00,100,0,1,3846,1,3860,100,100,100,100,2024-06-18 10:00:28,9,2,4M,-18.0,52.0
4547,2024-06-18 10:00:29+00:00,100,0,1,3113,1,3113,100,100,100,100,2024-06-18 10:00:29,9,2,4M,-18.0,52.0
4548,2024-06-18 10:00:31+00:00,100,0,0,3254,0,3285,100,100,100,100,2024-06-18 10:00:31,9,2,4M,-18.0,52.0
4549,2024-06-18 10:00:33+00:00,100,0,1,3065,1,3113,100,100,100,100,2024-06-18 10:00:33,9,2,4M,-18.0,52.0
4550,2024-06-18 10:00:34+00:00,100,0,1,3894,1,3920,100,100,100,100,2024-06-18 10:00:34,9,2,4M,-18.0,52.0
4551,2024-06-18 10:00:36+00:00,100,0,0,3041,0,3081,100,100,100,100,2024-06-18 10:00:36,9,2,4M,-18.0,52.0
4552,2024-06-18 10:00:37+00:00,100,0,1,3184,1,3203,100,100,100,100,2024-06-18 10:00:37,9,2,4M,-18.0,52.0
4553,2024-06-18 10:00:39+00:00,100,0,0,2958,0,2997,100,100,100,100,2024-06-18 10:00:39,9,2,4M,-18.0,52.0
4554,2024-06-18 10:00:41+00:00,100,0,1,3326,1,3365,100,100,100,100,2024-06-18 10:00:41,9,2,4M,-18.0,52.0
4555,2024-06-18 10:00:43+00:00,100,0,1,4154,1,4183,100,100,100,100,2024-06-18 10:00:43,9,2,4M,-18.0,52.0
4556,2024-06-18 10:00:44+00:00,100,0,1,3456,1,3488,100,100,100,100,2024-06-18 10:00:44,9,2,4M,-18.0,52.0
4557,2024-06-18 10:00:46+00:00,100,0,0,3195,0,3199,100,100,100,100,2024-06-18 10:00:46,9,2,4M,-18.0,52.0
4558,2024-06-18 10:00:51+00:00,100,0,1,3018,1,3038,100,100,100,100,2024-06-18 10:00:51,9,2,4M,-18.0,52.0
4559,2024-06-18 10:00:52+00:00,100,0,2,6261,2,6301,100,100,100,100,2024-06-18 10:00:52,9,2,4M,-18.0,52.0
4560,2024-06-18 10:00:54+00:00,100,0,0,2970,0,3007,100,100,100,100,2024-06-18 10:00:54,9,2,4M,-18.0,52.0
4561,2024-06-18 10:00:55+00:00,100,0,1,3101,1,3107,100,100,100,100,2024-06-18 10:00:55,9,2,4M,-18.0,52.0
4562,2024-06-18 10:00:57+00:00,100,0,0,2899,0,2948,100,100,100,100,2024-06-18 10:00:57,9,2,4M,-18.0,52.0
4563,2024-06-18 10:00:58+00:00,100,0,1,3231,1,3263,100,100,100,100,2024-06-18 10:00:58,9,2,4M,-18.0,52.0
4564,2024-06-18 10:01:00+00:00,100,0,0,3029,0,3049,100,100,100,100,2024-06-18 10:01:00,9,2,4M,-18.0,52.0
4565,2024-06-18 10:01:01+00:00,100,0,1,2947,1,2959,100,100,100,100,2024-06-18 10:01:01,9,2,4M,-18.0,52.0
4566,2024-06-18 10:01:03+00:00,100,0,0,3053,0,3072,100,100,100,100,2024-06-18 10:01:03,9,2,4M,-18.0,52.0
4567,2024-06-18 10:01:04+00:00,100,0,1,2864,1,2898,100,100,100,100,2024-06-18 10:01:04,9,2,4M,-18.0,52.0
4568,2024-06-18 10:01:06+00:00,100,0,0,3159,0,3183,100,100,100,100,2024-06-18 10:01:06,9,2,4M,-18.0,52.0
4569,2024-06-18 10:01:07+00:00,100,0,1,2923,1,2945,100,100,100,100,2024-06-18 10:01:07,9,2,4M,-18.0,52.0
4570,2024-06-18 10:01:09+00:00,100,0,0,2935,0,2945,100,100,100,100,2024-06-18 10:01:09,9,2,4M,-18.0,52.0
4571,2024-06-18 10:01:10+00:00,100,0,1,2935,1,2961,100,100,100,100,2024-06-18 10:01:10,9,2,4M,-18.0,52.0
4572,2024-06-18 10:01:12+00:00,100,0,0,3668,0,3683,100,100,100,100,2024-06-18 10:01:12,9,2,4M,-18.0,52.0
4573,2024-06-18 10:01:13+00:00,100,0,1,2935,1,2949,100,100,100,100,2024-06-18 10:01:13,9,2,4M,-18.0,52.0
4574,2024-06-18 10:01:15+00:00,100,0,0,3136,0,3170,100,100,100,100,2024-06-18 10:01:15,9,2,4M,-18.0,52.0
4575,2024-06-18 10:01:16+00:00,100,0,1,3018,1,3029,100,100,100,100,2024-06-18 10:01:16,9,2,4M,-18.0,52.0
4576,2024-06-18 10:01:18+00:00,100,0,0,3301,0,3312,100,100,100,100,2024-06-18 10:01:18,9,2,4M,-18.0,52.0
4577,2024-06-18 10:01:19+00:00,100,0,1,2829,1,2854,100,100,100,100,2024-06-18 10:01:19,9,2,4M,-18.0,52.0
4578,2024-06-18 10:01:21+00:00,100,0,0,2745,0,2778,100,100,100,100,2024-06-18 10:01:21,9,2,4M,-18.0,52.0
4579,2024-06-18 10:01:22+00:00,100,0,0,2852,0,2877,100,100,100,100,2024-06-18 10:01:22,9,2,4M,-18.0,52.0
4580,2024-06-18 10:01:23+00:00,100,0,1,2770,1,2781,100,100,100,100,2024-06-18 10:01:23,9,2,4M,-18.0,52.0
4581,2024-06-18 10:01:25+00:00,100,0,0,2828,0,2871,100,100,100,100,2024-06-18 10:01:25,9,2,4M,-18.0,52.0
4582,2024-06-18 10:01:26+00:00,100,0,1,2722,1,2736,100,100,100,100,2024-06-18 10:01:26,9,2,4M,-18.0,52.0
4583,2024-06-18 10:01:28+00:00,100,0,0,2994,0,3014,100,100,100,100,2024-06-18 10:01:28,9,2,4M,-18.0,52.0
4584,2024-06-18 10:01:29+00:00,100,0,0,2923,0,2956,100,100,100,100,2024-06-18 10:01:29,9,2,4M,-18.0,52.0
4585,2024-06-18 10:01:30+00:00,100,0,1,2900,1,2972,100,100,100,100,2024-06-18 10:01:30,9,2,4M,-18.0,52.0
4586,2024-06-18 10:01:32+00:00,100,0,0,2804,0,2815,100,100,100,100,2024-06-18 10:01:32,9,2,4M,-18.0,52.0
4587,2024-06-18 10:01:33+00:00,100,0,1,2770,1,2806,100,100,100,100,2024-06-18 10:01:33,9,2,4M,-18.0,52.0
4588,2024-06-18 10:01:34+00:00,100,0,0,2769,0,2779,100,100,100,100,2024-06-18 10:01:34,9,2,4M,-18.0,52.0
4589,2024-06-18 10:01:36+00:00,100,0,0,2804,0,2839,100,100,100,100,2024-06-18 10:01:36,9,2,4M,-18.0,52.0
4590,2024-06-18 10:01:37+00:00,100,0,1,2793,1,2836,100,100,100,100,2024-06-18 10:01:37,9,2,4M,-18.0,52.0
4591,2024-06-18 10:01:39+00:00,100,0,0,2828,0,2873,100,100,100,100,2024-06-18 10:01:39,9,2,4M,-18.0,52.0
4592,2024-06-18 10:01:40+00:00,100,0,0,2816,0,2850,100,100,100,100,2024-06-18 10:01:40,9,2,4M,-18.0,52.0
4593,2024-06-18 10:01:41+00:00,100,0,1,2793,1,2833,100,100,100,100,2024-06-18 10:01:41,9,2,4M,-18.0,52.0
4594,2024-06-18 10:01:43+00:00,100,0,0,2935,0,2953,100,100,100,100,2024-06-18 10:01:43,9,2,4M,-18.0,52.0
4595,2024-06-18 10:01:44+00:00,100,0,1,2841,1,2880,100,100,100,100,2024-06-18 10:01:44,9,2,4M,-18.0,52.0
4596,2024-06-18 10:01:46+00:00,100,0,0,2887,0,2909,100,100,100,100,2024-06-18 10:01:46,9,2,4M,-18.0,52.0
4597,2024-06-18 10:01:47+00:00,100,0,0,2804,0,2872,100,100,100,100,2024-06-18 10:01:47,9,2,4M,-18.0,52.0
