,bandwidth_required,bitrate,jitter,lost_percentage,path_loss,transfer,ue_nr,DRB.PacketSuccessRateUlgNBUu,DRB.RlcPacketDropRateDl,DRB.RlcSduTransmittedVolumeDL,DRB.RlcSduTransmittedVolumeUL,DRB.UEThpDl,DRB.UEThpUl,time_latency
3203,10000000.0,8.42142857142857,1.8397142857142856,0.15785714285714286,17.149999618530273,1.0104285714285712,1,100.0,0.0,2.0,34374.0,2.0,34485.0,369.5
3207,10000000.0,8.42,1.7906666666666666,0.15333333333333335,17.149999618530273,1.0119999999999998,1,100.0,0.0,1.0,34243.0,1.0,34346.0,349.0
3215,10000000.0,8.378571428571428,2.1350000000000002,0.15057142857142858,6.764285530362811,1.0091428571428571,1,100.0,0.0,1.0,34337.0,1.0,34446.0,400.6
3219,10000000.0,8.406666666666666,3.1413333333333333,0.16333333333333333,2.609999895095825,1.0173333333333334,1,100.0,0.0,2.0,34374.0,2.0,34485.0,398.5
3223,10000000.0,8.443333333333333,3.030666666666667,0.18166666666666667,2.609999895095825,1.014,1,100.0,0.0,2.0,34374.0,2.0,34485.0,418.3333333333333
3227,10000000.0,8.163333333333332,4.171666666666667,0.16766666666666666,7.836666504542033,0.9876666666666667,1,100.0,0.0,1.0,34337.0,1.0,34450.0,391.0
3231,10000000.0,8.42,1.6426666666666667,0.152,10.449999809265137,1.0206666666666668,1,100.0,0.0,2.0,34374.0,2.0,34480.0,337.3333333333333
3235,10000000.0,8.42,1.5776666666666668,0.1466666666666667,10.449999809265137,1.0196666666666667,1,100.0,0.0,2.0,34374.0,2.0,34485.0,384.6666666666667
3239,10000000.0,8.603333333333333,1.8443333333333334,0.16333333333333333,10.449999809265137,1.0233333333333334,1,100.0,0.0,2.0,34374.0,2.0,34485.0,400.6666666666667
3243,10000000.0,8.44,1.7606666666666666,0.15666666666666665,0.0,1.0066666666666666,1,100.0,0.0,2.0,34339.0,2.0,34450.0,395.6666666666667
3247,10000000.0,8.769999999999998,1.6096666666666668,0.1566666666666667,0.0,1.0556666666666665,1,100.0,0.0,2.0,34339.0,2.0,34446.0,382.0
3251,10000000.0,8.406666666666666,2.1543333333333337,0.15666666666666665,0.0,1.0166666666666668,1,100.0,0.0,2.0,34374.0,2.0,34485.0,397.0
3255,10000000.0,8.31,2.8693333333333335,0.17333333333333334,0.0,1.0076666666666667,1,100.0,0.0,2.0,34409.0,2.0,34520.0,366.0
3259,10000000.0,8.54,1.845,0.19999999999999998,16.559999465942383,1.0353333333333332,1,100.0,0.0,2.0,34314.0,2.0,34416.0,441.0
3263,10000000.0,8.386666666666667,1.5243333333333335,0.14966666666666667,16.559999465942383,1.0090000000000001,1,100.0,0.0,2.0,34303.0,2.0,34411.0,357.0
3267,10000000.0,8.416666666666666,1.8070000000000002,0.16,16.559999465942383,1.0123333333333333,1,100.0,0.0,2.0,34410.0,2.0,34520.0,386.0
3271,10000000.0,8.25,4.7843333333333335,0.19333333333333333,11.039999643961588,1.0003333333333333,1,100.0,0.0,2.0,34303.0,2.0,34416.0,416.0
3275,10000000.0,8.340000000000002,1.7266666666666666,0.16,0.0,1.0013333333333334,1,100.0,0.0,2.0,34374.0,2.0,34485.0,382.5
3279,10000000.0,7.976666666666667,2.242,0.22999999999999998,0.0,0.9646666666666667,1,100.0,0.0,2.0,34339.0,2.0,34446.0,353.6666666666667
3283,10000000.0,8.42,2.2756666666666665,0.11566666666666665,0.0,1.0133333333333334,1,100.0,0.0,2.0,34374.0,2.0,34485.0,395.3333333333333
3287,10000000.0,8.396666666666667,1.523,0.15666666666666665,9.653333028157553,1.016,1,100.0,0.0,2.0,34279.0,2.0,34381.0,374.5
3291,10000000.0,8.44,2.4753333333333334,0.16666666666666666,14.479999542236328,1.015,1,100.0,0.0,2.0,34409.0,2.0,34520.0,416.0
3295,10000000.0,8.370000000000001,1.5699999999999996,0.16333333333333333,14.479999542236328,1.0046666666666666,1,100.0,0.0,2.0,34327.0,2.0,34446.0,390.6666666666667
3299,10000000.0,8.203333333333333,1.9763333333333335,0.15333333333333335,14.479999542236328,0.9949999999999998,1,100.0,0.0,1.0,34385.0,1.0,34485.0,391.0
3303,10000000.0,8.399999999999999,1.8793333333333333,0.16,12.34000015258789,1.0163333333333333,1,100.0,0.0,2.0,34374.0,2.0,34485.0,411.6666666666667
3307,10000000.0,8.353333333333333,2.2159999999999997,0.15333333333333335,12.34000015258789,1.0033333333333332,1,100.0,0.0,2.0,34374.0,2.0,34485.0,396.5
3311,10000000.0,8.416666666666666,1.431,0.16,12.34000015258789,1.0096666666666667,1,100.0,0.0,2.0,34339.0,2.0,34446.0,401.0
3315,10000000.0,8.33,1.5276666666666667,0.16,12.34000015258789,1.0,1,100.0,0.0,2.0,34374.0,2.0,34485.0,400.0
3319,10000000.0,8.466666666666667,1.611,0.17333333333333334,0.0,1.0163333333333333,1,100.0,0.0,2.0,34339.0,2.0,34450.0,397.0
3323,10000000.0,8.463333333333333,1.7313333333333334,0.16,0.0,1.0066666666666666,1,100.0,0.0,1.0,34373.0,1.0,34485.0,379.0
3327,10000000.0,8.223333333333334,1.6553333333333333,0.16333333333333333,0.0,0.9879999999999999,1,100.0,0.0,2.0,34197.0,2.0,34307.0,396.0
3331,10000000.0,8.416666666666666,1.5890000000000002,0.122,0.0,1.0093333333333334,1,100.0,0.0,2.0,34445.0,2.0,34555.0,394.5
3339,10000000.0,8.40857142857143,1.6027142857142855,0.14471428571428574,12.770000457763672,1.0124285714285715,1,100.0,0.0,1.0,34373.0,1.0,34485.0,352.6666666666667
3347,10000000.0,8.415714285714285,1.6184285714285713,0.15714285714285717,11.56428609575544,1.0151428571428571,1,100.0,0.0,2.0,34303.0,2.0,34416.0,349.3333333333333
3355,10000000.0,8.394285714285715,1.7607142857142857,0.15885714285714286,4.329999923706055,1.0102857142857145,1,100.0,0.0,2.0,34374.0,2.0,34485.0,396.2
3359,10000000.0,7.903333333333333,1.7433333333333334,0.19333333333333333,4.329999923706055,0.9553333333333334,1,100.0,0.0,2.0,34339.0,2.0,34446.0,281.5
3367,10000000.0,8.531428571428572,1.8405714285714285,0.1442857142857143,5.358571597508022,1.0197142857142858,1,100.0,0.0,2.0,34374.0,2.0,34485.0,397.0
3371,10000000.0,8.403333333333334,1.9616666666666667,0.136,5.53000020980835,1.0106666666666666,1,100.0,0.0,2.0,34374.0,2.0,34485.0,367.0
3379,10000000.0,8.406666666666666,1.618,0.155,4.570000171661377,1.0113333333333332,1,100.0,0.0,2.0,34374.0,2.0,34485.0,373.3333333333333
3383,10000000.0,8.43,1.534,0.15666666666666665,4.570000171661377,1.0133333333333334,1,100.0,0.0,2.0,34385.0,2.0,34485.0,356.5
3387,10000000.0,8.296666666666667,1.984333333333333,0.17333333333333334,4.570000171661377,0.9993333333333333,1,100.0,0.0,2.0,34374.0,2.0,34485.0,424.0
3391,10000000.0,8.306666666666667,1.4916666666666665,0.16,4.570000171661377,0.997,1,100.0,0.0,2.0,34267.0,2.0,34376.0,368.5
3395,10000000.0,8.42,1.8863333333333332,0.15666666666666665,7.489999771118164,1.0113333333333332,1,100.0,0.0,2.0,34374.0,2.0,34485.0,391.5
3399,10000000.0,8.42,1.578,0.15333333333333335,7.489999771118164,1.0066666666666666,1,100.0,0.0,2.0,34374.0,2.0,34485.0,389.0
3403,10000000.0,8.399999999999999,1.7513333333333332,0.16666666666666666,7.489999771118164,1.007,1,100.0,0.0,2.0,34374.0,2.0,34485.0,404.5
3407,10000000.0,8.406666666666666,1.6476666666666668,0.14933333333333332,8.0,1.01,1,100.0,0.0,2.0,34339.0,2.0,34446.0,384.6666666666667
3419,10000000.0,8.410909090909094,1.782181818181818,0.15909090909090906,9.020000457763672,1.0040909090909091,1,100.0,0.0,1.0,34373.0,1.0,34485.0,398.0
3427,10000000.0,8.375714285714285,1.846714285714286,0.16,1.288571493966239,1.0088571428571427,1,100.0,0.0,2.0,34374.0,2.0,34485.0,391.25
3435,10000000.0,8.38142857142857,1.8094285714285714,0.15571428571428575,0.0,1.0067142857142855,1,100.0,0.0,2.0,34374.0,2.0,34485.0,375.3333333333333
3439,10000000.0,8.393333333333333,1.7576666666666665,0.16666666666666666,6.449999809265137,1.007,1,100.0,0.0,2.0,34303.0,2.0,34411.0,373.6666666666667
3443,10000000.0,8.416666666666666,1.8996666666666666,0.16,6.449999809265137,1.0033333333333332,1,100.0,0.0,2.0,34374.0,2.0,34485.0,410.5
3447,10000000.0,8.476666666666667,1.6466666666666665,0.16,6.449999809265137,1.01,1,100.0,0.0,2.0,34374.0,2.0,34485.0,368.3333333333333
3455,10000000.0,8.404285714285715,1.5382857142857145,0.15571428571428572,5.781428609575544,1.0121428571428572,1,100.0,0.0,2.0,34326.0,2.0,34446.0,387.6666666666667
3459,10000000.0,8.316666666666666,1.5190000000000001,0.17666666666666667,5.28000020980835,1.0093333333333332,1,100.0,0.0,2.0,34385.0,2.0,34485.0,378.0
3463,10000000.0,8.42,2.5576666666666665,0.16333333333333333,5.28000020980835,1.0126666666666666,1,100.0,0.0,2.0,34374.0,2.0,34485.0,407.0
3467,10000000.0,8.396666666666667,1.5796666666666666,0.16666666666666666,6.356666882832845,1.009,1,100.0,0.0,2.0,34303.0,2.0,34416.0,394.0
3471,10000000.0,8.516666666666666,1.579,0.16,8.510000228881836,1.0246666666666668,1,100.0,0.0,2.0,34339.0,2.0,34446.0,383.6666666666667
3475,10000000.0,8.393333333333333,2.2456666666666667,0.18333333333333335,8.510000228881836,1.01,1,100.0,0.0,2.0,34374.0,2.0,34485.0,387.5
3479,10000000.0,8.406666666666666,2.983,0.15666666666666665,8.510000228881836,1.0110000000000001,1,100.0,0.0,2.0,34374.0,2.0,34485.0,360.5
3487,10000000.0,8.402857142857142,1.9489999999999998,0.16714285714285712,10.010000228881836,1.01,1,100.0,0.0,1.0,34337.0,1.0,34446.0,388.0
3495,10000000.0,8.285714285714286,2.185714285714286,0.16,10.260000228881836,0.9947142857142856,1,100.0,0.0,1.0,34373.0,1.0,34485.0,398.0
3499,10000000.0,8.376666666666667,2.985333333333333,0.15000000000000002,0.3199999928474426,1.0130000000000001,1,100.0,0.0,2.0,33996.0,2.0,34103.0,384.6666666666667
3503,10000000.0,8.4,1.9873333333333332,0.16,0.3199999928474426,1.0,1,100.0,0.0,2.0,34646.0,2.0,34758.0,391.3333333333333
3515,10000000.0,8.507272727272728,2.2267272727272722,0.16272727272727272,0.2036363590847362,1.0212727272727273,1,100.0,0.0,2.0,34385.0,2.0,34485.0,405.6666666666667
3519,10000000.0,8.406666666666666,1.865,0.17,0.0,1.0113333333333332,1,100.0,0.0,2.0,34326.0,2.0,34446.0,361.5
3523,10000000.0,8.19,1.821,0.16333333333333333,0.0,0.9916666666666666,1,100.0,0.0,2.0,34386.0,2.0,34485.0,409.3333333333333
3527,10000000.0,8.36,1.5116666666666667,0.16333333333333333,3.009999910990397,1.0056666666666665,1,100.0,0.0,2.0,34338.0,2.0,34450.0,395.5
3531,10000000.0,8.373333333333333,1.797,0.15000000000000002,9.029999732971191,1.0159999999999998,1,100.0,0.0,2.0,34374.0,2.0,34485.0,396.6666666666667
3535,10000000.0,8.406666666666666,2.3496666666666663,0.15666666666666665,9.029999732971191,1.0193333333333332,1,100.0,0.0,2.0,34339.0,2.0,34446.0,394.3333333333333
3539,10000000.0,8.406666666666666,2.808,0.18000000000000002,9.029999732971191,1.0033333333333332,1,100.0,0.0,2.0,34374.0,2.0,34485.0,371.5
3543,10000000.0,8.39,2.0933333333333333,0.17666666666666667,7.909999847412109,1.007,1,100.0,0.0,2.0,34303.0,2.0,34416.0,378.3333333333333
3547,10000000.0,8.42,2.041,0.16,7.349999904632568,1.012,1,100.0,0.0,2.0,34374.0,2.0,34485.0,397.0
3555,10000000.0,8.407142857142857,1.7747142857142857,0.15857142857142856,7.349999904632568,1.0085714285714287,1,100.0,0.0,2.0,34374.0,2.0,34485.0,390.0
3559,10000000.0,8.340000000000002,1.535,0.17333333333333334,7.619999885559082,1.0026666666666666,1,100.0,0.0,2.0,34374.0,2.0,34485.0,345.0
3563,10000000.0,8.406666666666666,2.050666666666667,0.17,7.619999885559082,1.0170000000000001,1,100.0,0.0,2.0,34374.0,2.0,34485.0,374.0
3567,10000000.0,8.246666666666666,2.6916666666666664,0.15666666666666665,7.619999885559082,0.991,1,100.0,0.0,2.0,34338.0,2.0,34446.0,396.0
3571,10000000.0,8.393333333333333,1.4213333333333331,0.16,7.619999885559082,1.007,1,100.0,0.0,2.0,34315.0,2.0,34416.0,390.6666666666667
3575,10000000.0,8.416666666666666,1.8150000000000002,0.18999999999999997,4.670000076293945,1.0,1,100.0,0.0,2.0,34374.0,2.0,34485.0,305.6666666666667
3579,10000000.0,8.406666666666666,1.483666666666667,0.16,4.670000076293945,1.0113333333333332,1,100.0,0.0,2.0,34374.0,2.0,34485.0,391.5
3583,10000000.0,8.52,2.25,0.16666666666666666,4.670000076293945,1.0199999999999998,1,100.0,0.0,2.0,34090.0,2.0,34203.0,370.0
3587,10000000.0,8.396666666666667,1.5476666666666665,0.16,7.9066667556762695,1.008,1,100.0,0.0,2.0,34587.0,2.0,34693.0,389.5
