,_time,DRB.AirIfDelayUl,DRB.PacketSuccessRateUlgNBUu,DRB.RlcDelayUl,DRB.RlcPacketDropRateDl,DRB.RlcSduTransmittedVolumeDL,DRB.RlcSduTransmittedVolumeUL,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbAvailDl,RRU.PrbAvailUl,RRU.PrbTotDl,RRU.PrbTotUl,collectStartTime,test_number,bandwidth_required,noise_amplitude,prb
49561,2024-07-08 10:29:14+00:00,30.0,100,3653.0,0,0,1148,0,1153,51,29,1,44,2024-07-08 10:29:14,59,1M,-24.7,52.0
49562,2024-07-08 10:29:15+00:00,30.0,100,3097.0,0,0,1101,0,1105,51,30,1,42,2024-07-08 10:29:15,59,1M,-24.7,52.0
49563,2024-07-08 10:29:17+00:00,30.0,100,2951.0,0,0,1195,0,1200,51,32,1,38,2024-07-08 10:29:17,59,1M,-24.7,52.0
49564,2024-07-08 10:29:18+00:00,30.0,100,3011.0,0,1,1208,1,1221,51,32,1,38,2024-07-08 10:29:18,59,1M,-24.7,52.0
49565,2024-07-08 10:29:19+00:00,30.0,100,3225.0,0,0,1112,0,1109,51,33,1,36,2024-07-08 10:29:19,59,1M,-24.7,52.0
49566,2024-07-08 10:29:20+00:00,30.0,100,3859.0,0,0,1160,0,1163,51,30,1,42,2024-07-08 10:29:20,59,1M,-24.7,52.0
49567,2024-07-08 10:29:21+00:00,30.0,100,2607.0,0,0,1160,0,1163,51,28,1,46,2024-07-08 10:29:21,59,1M,-24.7,52.0
49568,2024-07-08 10:29:22+00:00,30.0,100,3089.0,0,0,1148,0,1156,51,34,1,34,2024-07-08 10:29:22,59,1M,-24.7,52.0
49569,2024-07-08 10:29:23+00:00,30.0,100,2557.0,0,0,1124,0,1128,51,29,1,44,2024-07-08 10:29:23,59,1M,-24.7,52.0
49570,2024-07-08 10:29:25+00:00,30.0,100,2728.0,0,0,1172,0,1172,51,35,1,32,2024-07-08 10:29:25,59,1M,-24.7,52.0
49571,2024-07-08 10:29:26+00:00,30.0,100,3056.0,0,1,1231,1,1246,51,31,1,40,2024-07-08 10:29:26,59,1M,-24.7,52.0
49572,2024-07-08 10:29:27+00:00,30.0,100,2451.0,0,0,1243,0,1238,51,29,1,44,2024-07-08 10:29:27,59,1M,-24.7,52.0
49573,2024-07-08 10:29:28+00:00,30.0,100,2878.0,0,0,1148,0,1152,51,31,1,40,2024-07-08 10:29:28,59,1M,-24.7,52.0
49574,2024-07-08 10:29:29+00:00,30.0,100,2739.0,0,0,1112,0,1116,51,31,1,40,2024-07-08 10:29:29,59,1M,-24.7,52.0
49575,2024-07-08 10:29:30+00:00,30.0,100,2569.0,0,0,1112,0,1117,51,33,1,36,2024-07-08 10:29:30,59,1M,-19.9,52.0
49576,2024-07-08 10:29:31+00:00,30.0,100,3978.0,0,0,1148,0,1164,51,34,1,34,2024-07-08 10:29:31,59,1M,-19.9,52.0
49577,2024-07-08 10:29:32+00:00,30.0,100,2795.0,0,0,1101,0,1105,51,30,1,42,2024-07-08 10:29:32,59,1M,-19.9,52.0
49578,2024-07-08 10:29:34+00:00,30.0,100,2957.0,0,0,1172,0,1176,51,30,1,42,2024-07-08 10:29:34,59,1M,-19.9,52.0
49579,2024-07-08 10:29:35+00:00,30.0,100,2698.0,0,1,1137,1,1141,51,29,1,44,2024-07-08 10:29:35,59,1M,-19.9,52.0
49580,2024-07-08 10:29:36+00:00,30.0,100,3630.0,0,0,1207,0,1216,51,32,1,38,2024-07-08 10:29:36,59,1M,-19.9,52.0
49581,2024-07-08 10:29:37+00:00,30.0,100,2915.0,0,0,1101,0,1102,51,31,1,40,2024-07-08 10:29:37,59,1M,-19.9,52.0
49582,2024-07-08 10:29:38+00:00,30.0,100,2879.0,0,0,1136,0,1143,51,31,1,40,2024-07-08 10:29:38,59,1M,-19.9,52.0
49583,2024-07-08 10:29:39+00:00,30.0,100,3237.0,0,0,1195,0,1212,51,34,1,34,2024-07-08 10:29:39,59,1M,-19.9,52.0
49584,2024-07-08 10:29:40+00:00,30.0,100,2767.0,0,0,1207,0,1207,51,31,1,40,2024-07-08 10:29:40,59,1M,-19.9,52.0
49585,2024-07-08 10:29:42+00:00,30.0,100,3340.0,0,0,1172,0,1176,51,31,1,40,2024-07-08 10:29:42,59,1M,-19.9,52.0
49586,2024-07-08 10:29:43+00:00,30.0,100,3458.0,0,1,1160,1,1165,51,30,1,42,2024-07-08 10:29:43,59,1M,-19.9,52.0
49587,2024-07-08 10:29:44+00:00,30.0,100,2746.0,0,0,1136,0,1152,51,31,1,40,2024-07-08 10:29:44,59,1M,-19.9,52.0
49588,2024-07-08 10:29:45+00:00,30.0,100,2728.0,0,0,1124,0,1152,51,32,1,38,2024-07-08 10:29:45,59,1M,-19.9,52.0
49589,2024-07-08 10:29:46+00:00,30.0,100,2450.0,0,0,1101,0,1132,51,29,1,44,2024-07-08 10:29:46,59,1M,-19.9,52.0
49590,2024-07-08 10:29:47+00:00,30.0,100,3785.0,0,0,1195,0,1217,51,34,1,34,2024-07-08 10:29:47,59,1M,-19.9,52.0
49591,2024-07-08 10:29:48+00:00,30.0,100,3392.0,0,0,1148,0,1143,51,33,1,36,2024-07-08 10:29:48,59,1M,-19.9,52.0
49592,2024-07-08 10:29:49+00:00,30.0,100,2811.0,0,0,1231,0,1250,51,32,1,38,2024-07-08 10:29:49,59,1M,-19.9,52.0
49593,2024-07-08 10:29:51+00:00,30.0,100,2954.0,0,0,1148,0,1149,51,32,1,38,2024-07-08 10:29:51,59,1M,-19.9,52.0
49594,2024-07-08 10:29:52+00:00,30.0,100,3661.0,0,1,1243,1,1259,51,26,1,50,2024-07-08 10:29:52,59,1M,-19.9,52.0
49595,2024-07-08 10:29:53+00:00,30.0,100,2468.0,0,0,1172,0,1175,51,27,1,48,2024-07-08 10:29:53,59,1M,-19.9,52.0
49596,2024-07-08 10:29:54+00:00,30.0,100,2766.0,0,0,1124,0,1129,51,34,1,34,2024-07-08 10:29:54,59,1M,-19.9,52.0
49597,2024-07-08 10:29:55+00:00,30.0,100,2232.0,0,0,1124,0,1129,51,28,1,46,2024-07-08 10:29:55,59,1M,-19.9,52.0
49598,2024-07-08 10:29:56+00:00,30.0,100,2569.0,0,0,1124,0,1139,51,34,1,34,2024-07-08 10:29:56,59,1M,-19.9,52.0
49599,2024-07-08 10:29:57+00:00,30.0,100,2756.0,0,0,1148,0,1164,51,31,1,40,2024-07-08 10:29:57,59,1M,-19.9,52.0
49600,2024-07-08 10:29:59+00:00,30.0,100,3191.0,0,0,1136,0,1144,51,33,1,36,2024-07-08 10:29:59,59,1M,-19.9,52.0
49601,2024-07-08 10:30:00+00:00,30.0,100,2977.0,0,1,1196,1,1200,51,32,1,38,2024-07-08 10:30:00,59,1M,-19.9,52.0
49602,2024-07-08 10:30:01+00:00,30.0,100,3133.0,0,0,1160,0,1176,51,29,1,44,2024-07-08 10:30:01,59,1M,-19.9,52.0
49603,2024-07-08 10:30:02+00:00,30.0,100,3010.0,0,0,1112,0,1120,51,30,1,42,2024-07-08 10:30:02,59,1M,-19.9,52.0
49604,2024-07-08 10:30:03+00:00,30.0,100,2406.0,0,0,1112,0,1120,51,32,1,38,2024-07-08 10:30:03,59,1M,-19.9,52.0
49605,2024-07-08 10:30:04+00:00,30.0,100,3502.0,0,0,1207,0,1224,51,32,1,38,2024-07-08 10:30:04,59,1M,-19.9,52.0
49606,2024-07-08 10:30:05+00:00,30.0,100,2447.0,0,0,1172,0,1180,51,29,1,44,2024-07-08 10:30:05,59,1M,-19.9,52.0
49607,2024-07-08 10:30:06+00:00,30.0,100,2549.0,0,0,1112,0,1128,51,28,1,46,2024-07-08 10:30:06,59,1M,-19.9,52.0
49608,2024-07-08 10:30:07+00:00,30.0,100,2080.0,0,0,1124,0,1139,51,30,1,42,2024-07-08 10:30:07,59,1M,-19.9,52.0
49609,2024-07-08 10:30:09+00:00,30.0,100,3730.0,0,0,1148,0,1152,51,32,1,38,2024-07-08 10:30:09,59,1M,-19.9,52.0
49610,2024-07-08 10:30:10+00:00,30.0,100,3225.0,0,1,1125,1,1145,51,29,1,44,2024-07-08 10:30:10,59,1M,-19.9,52.0
49611,2024-07-08 10:30:11+00:00,30.0,100,2987.0,0,0,1101,0,1100,51,34,1,34,2024-07-08 10:30:11,59,1M,-19.9,52.0
49612,2024-07-08 10:30:12+00:00,30.0,100,4175.0,0,0,1219,0,1240,51,29,1,44,2024-07-08 10:30:12,59,1M,-19.9,52.0
49613,2024-07-08 10:30:13+00:00,30.0,100,2836.0,0,0,1183,0,1188,51,29,1,44,2024-07-08 10:30:13,59,1M,-19.9,52.0
49614,2024-07-08 10:30:14+00:00,30.0,100,2739.0,0,0,1136,0,1152,51,32,1,38,2024-07-08 10:30:14,59,1M,-19.9,52.0
49615,2024-07-08 10:30:15+00:00,30.0,100,2655.0,0,0,1136,0,1140,51,28,1,46,2024-07-08 10:30:15,59,1M,-19.9,52.0
49616,2024-07-08 10:30:16+00:00,30.0,100,2618.0,0,0,1172,0,1176,51,32,1,38,2024-07-08 10:30:16,59,1M,-19.9,52.0
49617,2024-07-08 10:30:18+00:00,30.0,100,2877.0,0,1,1160,1,1165,51,29,1,44,2024-07-08 10:30:18,59,1M,-19.9,52.0
49618,2024-07-08 10:30:19+00:00,30.0,100,1912.0,0,0,1124,0,1128,51,31,1,40,2024-07-08 10:30:19,59,1M,-19.9,52.0
49619,2024-07-08 10:30:20+00:00,30.0,100,3010.0,0,0,1195,0,1211,51,32,1,38,2024-07-08 10:30:20,59,1M,-19.9,52.0
49620,2024-07-08 10:30:21+00:00,30.0,100,2273.0,0,0,1112,0,1128,51,30,1,42,2024-07-08 10:30:21,59,1M,-19.9,52.0
49621,2024-07-08 10:30:22+00:00,30.0,100,3092.0,0,0,1112,0,1117,51,30,1,42,2024-07-08 10:30:22,59,1M,-19.9,52.0
49622,2024-07-08 10:30:23+00:00,30.0,100,2483.0,0,0,1124,0,1138,51,30,1,42,2024-07-08 10:30:23,59,1M,-19.9,52.0
49623,2024-07-08 10:30:24+00:00,30.0,100,2929.0,0,0,1148,0,1142,51,29,1,44,2024-07-08 10:30:24,59,1M,-19.9,52.0
49624,2024-07-08 10:30:25+00:00,30.0,100,2248.0,0,0,1195,0,1199,51,30,1,42,2024-07-08 10:30:25,59,1M,-19.9,52.0
49625,2024-07-08 10:30:27+00:00,30.0,100,2741.0,0,0,1136,0,1140,51,31,1,40,2024-07-08 10:30:27,59,1M,-19.9,52.0
49626,2024-07-08 10:30:28+00:00,30.0,100,2382.0,0,1,1137,1,1140,51,27,1,48,2024-07-08 10:30:28,59,1M,-19.9,52.0
49627,2024-07-08 10:30:29+00:00,30.0,100,2515.0,0,0,1148,0,1151,51,27,1,48,2024-07-08 10:30:29,59,1M,-19.9,52.0
49628,2024-07-08 10:30:30+00:00,30.0,100,2993.0,0,0,1160,0,1176,51,31,1,40,2024-07-08 10:30:30,59,1M,-28.0,52.0
49629,2024-07-08 10:30:31+00:00,30.0,100,2814.0,0,0,1124,0,1128,51,30,1,42,2024-07-08 10:30:31,59,1M,-28.0,52.0
49630,2024-07-08 10:30:32+00:00,30.0,100,2530.0,0,0,1160,0,1164,51,31,1,40,2024-07-08 10:30:32,59,1M,-28.0,52.0
49631,2024-07-08 10:30:33+00:00,30.0,100,2418.0,0,0,1101,0,1108,51,28,1,46,2024-07-08 10:30:33,59,1M,-28.0,52.0
49632,2024-07-08 10:30:34+00:00,30.0,100,3290.0,0,0,1183,0,1192,51,30,1,42,2024-07-08 10:30:34,59,1M,-28.0,52.0
49633,2024-07-08 10:30:36+00:00,30.0,100,3547.0,0,0,1183,0,1185,51,34,1,34,2024-07-08 10:30:36,59,1M,-28.0,52.0
49634,2024-07-08 10:30:37+00:00,30.0,100,3006.0,0,1,1137,1,1136,51,27,1,48,2024-07-08 10:30:37,59,1M,-28.0,52.0
49635,2024-07-08 10:30:38+00:00,30.0,100,3358.0,0,0,1183,0,1188,51,31,1,40,2024-07-08 10:30:38,59,1M,-28.0,52.0
49636,2024-07-08 10:30:39+00:00,30.0,100,3069.0,0,0,1172,0,1176,51,31,1,40,2024-07-08 10:30:39,59,1M,-28.0,52.0
49637,2024-07-08 10:30:40+00:00,30.0,100,2942.0,0,0,1101,0,1108,51,29,1,44,2024-07-08 10:30:40,59,1M,-28.0,52.0
49638,2024-07-08 10:30:41+00:00,30.0,100,2478.0,0,0,1195,0,1196,51,27,1,48,2024-07-08 10:30:41,59,1M,-28.0,52.0
49639,2024-07-08 10:30:42+00:00,30.0,100,2289.0,0,0,1172,0,1175,51,31,1,40,2024-07-08 10:30:42,59,1M,-28.0,52.0
49640,2024-07-08 10:30:44+00:00,30.0,100,3571.0,0,0,1172,0,1176,51,32,1,38,2024-07-08 10:30:44,59,1M,-28.0,52.0
49641,2024-07-08 10:30:45+00:00,30.0,100,2998.0,0,1,1125,1,1129,51,28,1,46,2024-07-08 10:30:45,59,1M,-28.0,52.0
49642,2024-07-08 10:30:46+00:00,30.0,100,2466.0,0,0,1148,0,1152,51,32,1,38,2024-07-08 10:30:46,59,1M,-28.0,52.0
49643,2024-07-08 10:30:47+00:00,30.0,100,3603.0,0,0,1101,0,1105,51,30,1,42,2024-07-08 10:30:47,59,1M,-28.0,52.0
49644,2024-07-08 10:30:48+00:00,30.0,100,2594.0,0,0,1148,0,1152,51,28,1,46,2024-07-08 10:30:48,59,1M,-28.0,52.0
49645,2024-07-08 10:30:49+00:00,30.0,100,2391.0,0,0,1124,0,1128,51,32,1,38,2024-07-08 10:30:49,59,1M,-28.0,52.0
49646,2024-07-08 10:30:50+00:00,30.0,100,3144.0,0,0,1101,0,1114,51,32,1,38,2024-07-08 10:30:50,59,1M,-28.0,52.0
49647,2024-07-08 10:30:51+00:00,30.0,100,3268.0,0,0,1124,0,1129,51,34,1,34,2024-07-08 10:30:51,59,1M,-28.0,52.0
49648,2024-07-08 10:30:52+00:00,30.0,100,2724.0,0,0,1195,0,1190,51,29,1,44,2024-07-08 10:30:52,59,1M,-28.0,52.0
49649,2024-07-08 10:30:54+00:00,30.0,100,2795.0,0,0,1183,0,1188,51,31,1,40,2024-07-08 10:30:54,59,1M,-28.0,52.0
49650,2024-07-08 10:30:55+00:00,30.0,100,3431.0,0,1,1149,1,1154,51,32,1,38,2024-07-08 10:30:55,59,1M,-28.0,52.0
49651,2024-07-08 10:30:56+00:00,30.0,100,2650.0,0,0,1089,0,1097,51,29,1,44,2024-07-08 10:30:56,59,1M,-28.0,52.0
49652,2024-07-08 10:30:57+00:00,30.0,100,2871.0,0,0,1172,0,1171,51,32,1,38,2024-07-08 10:30:57,59,1M,-28.0,52.0
49653,2024-07-08 10:30:58+00:00,30.0,100,3307.0,0,0,1124,0,1133,51,30,1,42,2024-07-08 10:30:58,59,1M,-28.0,52.0
49654,2024-07-08 10:30:59+00:00,30.0,100,2933.0,0,0,1207,0,1207,51,33,1,36,2024-07-08 10:30:59,59,1M,-28.0,52.0
49655,2024-07-08 10:31:00+00:00,30.0,100,2862.0,0,0,1148,0,1152,51,30,1,42,2024-07-08 10:31:00,59,1M,-28.0,52.0
49656,2024-07-08 10:31:01+00:00,30.0,100,2394.0,0,0,1160,0,1164,51,34,1,34,2024-07-08 10:31:01,59,1M,-28.0,52.0
49657,2024-07-08 10:31:03+00:00,30.0,100,3580.0,0,0,1112,0,1118,51,30,1,42,2024-07-08 10:31:03,59,1M,-28.0,52.0
49658,2024-07-08 10:31:04+00:00,30.0,100,2714.0,0,1,1137,1,1144,51,30,1,42,2024-07-08 10:31:04,59,1M,-28.0,52.0
49659,2024-07-08 10:31:05+00:00,30.0,100,2938.0,0,0,1101,0,1101,51,33,1,36,2024-07-08 10:31:05,59,1M,-28.0,52.0
49660,2024-07-08 10:31:06+00:00,30.0,100,3050.0,0,0,1136,0,1140,51,30,1,42,2024-07-08 10:31:06,59,1M,-28.0,52.0
49661,2024-07-08 10:31:07+00:00,30.0,100,2708.0,0,0,1124,0,1128,51,30,1,42,2024-07-08 10:31:07,59,1M,-28.0,52.0
49662,2024-07-08 10:31:08+00:00,30.0,100,2249.0,0,0,1160,0,1163,51,33,1,36,2024-07-08 10:31:08,59,1M,-28.0,52.0
49663,2024-07-08 10:31:09+00:00,30.0,100,3686.0,0,0,1112,0,1121,51,30,1,42,2024-07-08 10:31:09,59,1M,-28.0,52.0
49664,2024-07-08 10:31:10+00:00,30.0,100,2010.0,0,0,1136,0,1135,51,33,1,36,2024-07-08 10:31:10,59,1M,-28.0,52.0
49665,2024-07-08 10:31:11+00:00,30.0,100,3474.0,0,0,1112,0,1117,51,29,1,44,2024-07-08 10:31:11,59,1M,-28.0,52.0
49666,2024-07-08 10:31:13+00:00,30.0,100,2311.0,0,0,1183,0,1187,51,29,1,44,2024-07-08 10:31:13,59,1M,-28.0,52.0
49667,2024-07-08 10:31:14+00:00,30.0,100,3219.0,0,1,1172,1,1177,51,31,1,40,2024-07-08 10:31:14,59,1M,-28.0,52.0
49668,2024-07-08 10:31:15+00:00,30.0,100,2670.0,0,0,1101,0,1109,51,31,1,40,2024-07-08 10:31:15,59,1M,-28.0,52.0
49669,2024-07-08 10:31:16+00:00,30.0,100,3421.0,0,0,1195,0,1194,51,29,1,44,2024-07-08 10:31:16,59,1M,-28.0,52.0
49670,2024-07-08 10:31:17+00:00,30.0,100,2411.0,0,0,1065,0,1069,51,30,1,42,2024-07-08 10:31:17,59,1M,-28.0,52.0
49671,2024-07-08 10:31:18+00:00,30.0,100,3881.0,0,0,1183,0,1188,51,31,1,40,2024-07-08 10:31:18,59,1M,-28.0,52.0
49672,2024-07-08 10:31:19+00:00,30.0,100,2380.0,0,0,1124,0,1128,51,28,1,46,2024-07-08 10:31:19,59,1M,-28.0,52.0
49673,2024-07-08 10:31:20+00:00,30.0,100,2537.0,0,0,1160,0,1164,51,33,1,36,2024-07-08 10:31:20,59,1M,-28.0,52.0
49674,2024-07-08 10:31:22+00:00,30.0,100,2990.0,0,0,1136,0,1144,51,28,1,46,2024-07-08 10:31:22,59,1M,-28.0,52.0
49675,2024-07-08 10:31:23+00:00,30.0,100,2500.0,0,1,1255,1,1255,51,33,1,36,2024-07-08 10:31:23,59,1M,-28.0,52.0
49676,2024-07-08 10:31:24+00:00,30.0,100,2692.0,0,0,1148,0,1152,51,32,1,38,2024-07-08 10:31:24,59,1M,-28.0,52.0
49677,2024-07-08 10:31:25+00:00,30.0,100,3013.0,0,0,1124,0,1129,51,32,1,38,2024-07-08 10:31:25,59,1M,-28.0,52.0
49678,2024-07-08 10:31:26+00:00,30.0,100,3362.0,0,0,1112,0,1116,51,27,1,48,2024-07-08 10:31:26,59,1M,-28.0,52.0
49679,2024-07-08 10:31:27+00:00,30.0,100,2877.0,0,0,1148,0,1152,51,33,1,36,2024-07-08 10:31:27,59,1M,-28.0,52.0
49680,2024-07-08 10:31:28+00:00,30.0,100,3225.0,0,0,1136,0,1140,51,28,1,46,2024-07-08 10:31:28,59,1M,-28.0,52.0
49681,2024-07-08 10:31:30+00:00,30.0,100,1999.0,0,0,1160,0,1163,51,29,1,44,2024-07-08 10:31:30,59,1M,-20.2,52.0
49682,2024-07-08 10:31:31+00:00,30.0,100,3981.0,0,1,1314,1,1322,51,31,1,40,2024-07-08 10:31:31,59,1M,-20.2,52.0
49683,2024-07-08 10:31:32+00:00,30.0,100,3668.0,0,0,1101,0,1102,51,29,1,44,2024-07-08 10:31:32,59,1M,-20.2,52.0
49684,2024-07-08 10:31:33+00:00,30.0,100,3895.0,0,0,1148,0,1157,51,31,1,40,2024-07-08 10:31:33,59,1M,-20.2,52.0
49685,2024-07-08 10:31:34+00:00,30.0,100,2975.0,0,0,1160,0,1171,51,28,1,46,2024-07-08 10:31:34,59,1M,-20.2,52.0
49686,2024-07-08 10:31:35+00:00,30.0,100,3420.0,0,0,1183,0,1198,51,30,1,42,2024-07-08 10:31:35,59,1M,-20.2,52.0
49687,2024-07-08 10:31:36+00:00,30.0,100,2935.0,0,0,1136,0,1131,51,33,1,36,2024-07-08 10:31:36,59,1M,-20.2,52.0
49688,2024-07-08 10:31:37+00:00,30.0,100,2861.0,0,0,1148,0,1153,51,32,1,38,2024-07-08 10:31:37,59,1M,-20.2,52.0
49689,2024-07-08 10:31:39+00:00,30.0,100,3921.0,0,0,1172,0,1176,51,30,1,42,2024-07-08 10:31:39,59,1M,-20.2,52.0
49690,2024-07-08 10:31:40+00:00,30.0,100,3246.0,0,1,1160,1,1165,51,30,1,42,2024-07-08 10:31:40,59,1M,-20.2,52.0
49691,2024-07-08 10:31:41+00:00,30.0,100,2547.0,0,0,1160,0,1167,51,29,1,44,2024-07-08 10:31:41,59,1M,-20.2,52.0
49692,2024-07-08 10:31:42+00:00,30.0,100,2513.0,0,0,1112,0,1128,51,29,1,44,2024-07-08 10:31:42,59,1M,-20.2,52.0
49693,2024-07-08 10:31:43+00:00,30.0,100,2765.0,0,0,1160,0,1185,51,29,1,44,2024-07-08 10:31:43,59,1M,-20.2,52.0
49694,2024-07-08 10:31:44+00:00,30.0,100,2772.0,0,0,1136,0,1131,51,33,1,36,2024-07-08 10:31:44,59,1M,-20.2,52.0
49695,2024-07-08 10:31:45+00:00,30.0,100,2819.0,0,0,1136,0,1140,51,30,1,42,2024-07-08 10:31:45,59,1M,-20.2,52.0
49696,2024-07-08 10:31:46+00:00,30.0,100,3998.0,0,0,1112,0,1117,51,34,1,34,2024-07-08 10:31:46,59,1M,-20.2,52.0
49697,2024-07-08 10:31:47+00:00,30.0,100,2762.0,0,0,1160,0,1173,51,30,1,42,2024-07-08 10:31:47,59,1M,-20.2,52.0
49698,2024-07-08 10:31:49+00:00,30.0,100,2604.0,0,0,1124,0,1128,51,29,1,44,2024-07-08 10:31:49,59,1M,-20.2,52.0
49699,2024-07-08 10:31:50+00:00,30.0,100,3056.0,0,1,1137,1,1141,51,29,1,44,2024-07-08 10:31:50,59,1M,-20.2,52.0
49700,2024-07-08 10:31:51+00:00,30.0,100,3041.0,0,0,1124,0,1128,51,34,1,34,2024-07-08 10:31:51,59,1M,-20.2,52.0
49701,2024-07-08 10:31:52+00:00,30.0,100,3303.0,0,0,1136,0,1140,51,28,1,46,2024-07-08 10:31:52,59,1M,-20.2,52.0
49702,2024-07-08 10:31:53+00:00,30.0,100,2595.0,0,0,1172,0,1187,51,31,1,40,2024-07-08 10:31:53,59,1M,-20.2,52.0
49703,2024-07-08 10:31:54+00:00,30.0,100,2239.0,0,0,1124,0,1132,51,30,1,42,2024-07-08 10:31:54,59,1M,-20.2,52.0
49704,2024-07-08 10:31:55+00:00,30.0,100,3476.0,0,0,1160,0,1160,51,35,1,32,2024-07-08 10:31:55,59,1M,-20.2,52.0
49705,2024-07-08 10:31:56+00:00,30.0,100,3945.0,0,0,1160,0,1164,51,33,1,36,2024-07-08 10:31:56,59,1M,-20.2,52.0
49706,2024-07-08 10:31:58+00:00,30.0,100,1657.0,0,0,1183,0,1187,51,33,1,36,2024-07-08 10:31:58,59,1M,-20.2,52.0
49707,2024-07-08 10:31:59+00:00,30.0,100,3189.0,0,1,1149,1,1153,51,33,1,36,2024-07-08 10:31:59,59,1M,-20.2,52.0
49708,2024-07-08 10:32:00+00:00,30.0,100,3116.0,0,0,1136,0,1142,51,34,1,34,2024-07-08 10:32:00,59,1M,-20.2,52.0
49709,2024-07-08 10:32:01+00:00,30.0,100,2886.0,0,0,1124,0,1130,51,30,1,42,2024-07-08 10:32:01,59,1M,-20.2,52.0
49710,2024-07-08 10:32:02+00:00,30.0,100,3080.0,0,0,1136,0,1152,51,32,1,38,2024-07-08 10:32:02,59,1M,-20.2,52.0
49711,2024-07-08 10:32:03+00:00,30.0,100,2434.0,0,0,1183,0,1199,51,33,1,36,2024-07-08 10:32:03,59,1M,-20.2,52.0
49712,2024-07-08 10:32:04+00:00,30.0,100,3264.0,0,0,1089,0,1093,51,32,1,38,2024-07-08 10:32:04,59,1M,-20.2,52.0
49713,2024-07-08 10:32:05+00:00,30.0,100,2989.0,0,0,1195,0,1217,51,33,1,36,2024-07-08 10:32:05,59,1M,-20.2,52.0
49714,2024-07-08 10:32:06+00:00,30.0,100,3459.0,0,0,1112,0,1112,51,32,1,38,2024-07-08 10:32:06,59,1M,-20.2,52.0
49715,2024-07-08 10:32:08+00:00,30.0,100,2212.0,0,0,1089,0,1098,51,31,1,40,2024-07-08 10:32:08,59,1M,-20.2,52.0
49716,2024-07-08 10:32:09+00:00,30.0,100,2318.0,0,1,1149,1,1147,51,32,1,38,2024-07-08 10:32:09,59,1M,-20.2,52.0
49717,2024-07-08 10:32:10+00:00,30.0,100,3314.0,0,0,1172,0,1192,51,36,1,30,2024-07-08 10:32:10,59,1M,-20.2,52.0
49718,2024-07-08 10:32:11+00:00,30.0,100,4645.0,0,0,1112,0,1126,51,32,1,38,2024-07-08 10:32:11,59,1M,-20.2,52.0
49719,2024-07-08 10:32:12+00:00,30.0,100,2934.0,0,0,1124,0,1128,51,32,1,38,2024-07-08 10:32:12,59,1M,-20.2,52.0
49720,2024-07-08 10:32:13+00:00,30.0,100,3462.0,0,0,1101,0,1109,51,34,1,34,2024-07-08 10:32:13,59,1M,-20.2,52.0
49721,2024-07-08 10:32:14+00:00,30.0,100,2544.0,0,0,1124,0,1124,51,26,1,50,2024-07-08 10:32:14,59,1M,-20.2,52.0
49722,2024-07-08 10:32:15+00:00,30.0,100,2216.0,0,0,1172,0,1187,51,30,1,42,2024-07-08 10:32:15,59,1M,-20.2,52.0
49723,2024-07-08 10:32:16+00:00,30.0,100,3444.0,0,0,1148,0,1157,51,35,1,32,2024-07-08 10:32:16,59,1M,-20.2,52.0
49724,2024-07-08 10:32:18+00:00,30.0,100,3581.0,0,0,1089,0,1101,51,29,1,44,2024-07-08 10:32:18,59,1M,-20.2,52.0
49725,2024-07-08 10:32:19+00:00,30.0,100,3684.0,0,1,1184,1,1196,51,31,1,40,2024-07-08 10:32:19,59,1M,-20.2,52.0
49726,2024-07-08 10:32:20+00:00,30.0,100,2668.0,0,0,1124,0,1133,51,32,1,38,2024-07-08 10:32:20,59,1M,-20.2,52.0
49727,2024-07-08 10:32:21+00:00,30.0,100,3430.0,0,0,1172,0,1176,51,31,1,40,2024-07-08 10:32:21,59,1M,-20.2,52.0
49728,2024-07-08 10:32:22+00:00,30.0,100,2515.0,0,0,1325,0,1325,51,25,1,51,2024-07-08 10:32:22,59,1M,-20.2,52.0
49729,2024-07-08 10:32:23+00:00,30.0,100,2433.0,0,0,1124,0,1128,51,30,1,42,2024-07-08 10:32:23,59,1M,-20.2,52.0
49730,2024-07-08 10:32:24+00:00,30.0,100,2951.0,0,0,1101,0,1104,51,30,1,42,2024-07-08 10:32:24,59,1M,-20.2,52.0
49731,2024-07-08 10:32:26+00:00,30.0,100,3105.0,0,0,1183,0,1187,51,27,1,48,2024-07-08 10:32:26,59,1M,-20.2,52.0
49732,2024-07-08 10:32:27+00:00,30.0,100,2568.0,0,1,1137,1,1141,51,27,1,48,2024-07-08 10:32:27,59,1M,-20.2,52.0
49733,2024-07-08 10:32:28+00:00,30.0,100,2776.0,0,0,1148,0,1152,51,34,1,34,2024-07-08 10:32:28,59,1M,-20.2,52.0
49734,2024-07-08 10:32:29+00:00,30.0,100,4266.0,0,0,1124,0,1129,51,28,1,46,2024-07-08 10:32:29,59,1M,-20.2,52.0
49735,2024-07-08 10:32:30+00:00,30.0,100,3112.0,0,0,1136,0,1140,51,32,1,38,2024-07-08 10:32:30,59,1M,-16.4,52.0
49736,2024-07-08 10:32:31+00:00,30.0,100,3056.0,0,0,1112,0,1126,51,28,1,46,2024-07-08 10:32:31,59,1M,-16.4,52.0
