,_time,bandwidth_required,bitrate,jitter,lost_percentage,path_loss,transfer,ue_nr,DRB.PacketSuccessRateUlgNBUu,DRB.RlcPacketDropRateDl,DRB.RlcSduTransmittedVolumeDL,DRB.RlcSduTransmittedVolumeUL,DRB.UEThpDl,DRB.UEThpUl,time_latency
47514,2024-04-09 14:08:19+00:00,10000000.0,8.409999999999998,1.7939999999999998,0.16,44.85,1.0033333333333332,1,100.0,0.0,2.0,34326.0,2.0,34446.0,387.5
47518,2024-04-09 14:08:23+00:00,10000000.0,8.426666666666668,1.7583333333333335,0.15666666666666665,44.85,1.0119999999999998,1,100.0,0.0,1.0,34385.0,1.0,34485.0,393.0
47530,2024-04-09 14:08:35+00:00,10000000.0,8.406666666666666,1.6366666666666667,0.17,49.07,1.0113333333333332,1,100.0,0.0,0.0,34337.0,0.0,34446.0,392.0
47534,2024-04-09 14:08:39+00:00,10000000.0,8.12,3.0109999999999997,0.15666666666666665,49.07,0.9853333333333333,1,100.0,0.0,2.0,34374.0,2.0,34485.0,410.0
47542,2024-04-09 14:08:47+00:00,10000000.0,8.526666666666669,1.773,0.109,51.01,1.0246666666666668,1,100.0,0.0,2.0,34338.0,2.0,34450.0,380.0
47546,2024-04-09 14:08:51+00:00,10000000.0,8.356666666666667,1.8896666666666668,0.16,51.01,1.0043333333333333,1,100.0,0.0,2.0,34232.0,2.0,34342.0,408.0
47550,2024-04-09 14:08:55+00:00,10000000.0,8.586666666666666,2.276,0.18666666666666668,51.01,1.031,1,100.0,0.0,2.0,34516.0,2.0,34624.0,344.0
47554,2024-04-09 14:08:59+00:00,10000000.0,8.38,2.287333333333333,0.1466666666666667,46.91,1.0066666666666666,1,100.0,0.0,2.0,34374.0,2.0,34485.0,390.6666666666667
47558,2024-04-09 14:09:03+00:00,10000000.0,8.43,1.7710000000000001,0.15333333333333335,46.91,1.0113333333333332,1,100.0,0.0,2.0,34374.0,2.0,34485.0,374.0
47562,2024-04-09 14:09:07+00:00,10000000.0,8.643333333333333,1.8856666666666666,0.18666666666666668,46.91,1.03,1,100.0,0.0,2.0,34339.0,2.0,34446.0,345.6666666666667
47566,2024-04-09 14:09:11+00:00,10000000.0,8.083333333333334,2.3333333333333335,0.18166666666666664,46.44,0.9793333333333334,1,100.0,0.0,1.0,34373.0,1.0,34485.0,395.0
47570,2024-04-09 14:09:15+00:00,10000000.0,8.37,1.8933333333333333,0.14333333333333334,45.5,1.0136666666666667,1,100.0,0.0,2.0,34374.0,2.0,34485.0,444.0
47578,2024-04-09 14:09:23+00:00,10000000.0,8.54,1.9240000000000002,0.15666666666666665,45.5,1.0273333333333332,1,100.0,0.0,2.0,34338.0,2.0,34446.0,385.6666666666667
47586,2024-04-09 14:09:31+00:00,10000000.0,8.323333333333332,1.4343333333333332,0.11933333333333333,48.35999999999999,0.9993333333333333,1,100.0,0.0,0.0,34384.0,0.0,34485.0,412.0
47590,2024-04-09 14:09:35+00:00,10000000.0,8.35,2.234,0.15333333333333335,48.35999999999999,1.0010000000000001,1,100.0,0.0,2.0,34161.0,2.0,34277.0,440.6666666666667
47594,2024-04-09 14:09:39+00:00,10000000.0,8.393333333333333,1.6103333333333332,0.13333333333333333,48.35999999999999,1.016,1,100.0,0.0,1.0,34515.0,1.0,34619.0,345.0
47598,2024-04-09 14:09:43+00:00,10000000.0,8.48,1.5670000000000002,0.16333333333333336,50.37,1.018,1,100.0,0.0,2.0,34445.0,2.0,34554.0,434.6666666666667
47602,2024-04-09 14:09:47+00:00,10000000.0,8.43,1.7063333333333333,0.12766666666666668,50.37,1.0206666666666668,1,100.0,0.0,2.0,34374.0,2.0,34485.0,381.3333333333333
47606,2024-04-09 14:09:51+00:00,10000000.0,8.406666666666666,2.4290000000000003,0.17,50.37,1.01,1,100.0,0.0,2.0,34374.0,2.0,34485.0,463.5
47610,2024-04-09 14:09:55+00:00,10000000.0,8.343333333333334,1.777,0.20666666666666667,50.37,1.0103333333333333,1,100.0,0.0,2.0,34338.0,2.0,34446.0,309.5
47622,2024-04-09 14:10:07+00:00,10000000.0,8.156666666666666,3.4633333333333334,0.16333333333333333,45.73,0.9876666666666667,1,100.0,0.0,1.0,34385.0,1.0,34485.0,423.0
47626,2024-04-09 14:10:11+00:00,10000000.0,8.53,1.8483333333333334,0.15233333333333332,47.06666666666666,1.026,1,100.0,0.0,2.0,34338.0,2.0,34446.0,334.0
47634,2024-04-09 14:10:19+00:00,10000000.0,8.713333333333333,2.504,0.18000000000000002,49.74,1.0473333333333334,1,100.0,0.0,1.0,34266.0,1.0,34381.0,441.5
47642,2024-04-09 14:10:27+00:00,10000000.0,8.22,1.6609999999999998,0.17,45.9,0.9896666666666666,1,100.0,0.0,1.0,34337.0,1.0,34446.0,400.5
47646,2024-04-09 14:10:31+00:00,10000000.0,8.366666666666665,2.5913333333333335,0.1366666666666667,43.98,1.0063333333333333,1,100.0,0.0,2.0,34338.0,2.0,34450.0,404.0
47650,2024-04-09 14:10:35+00:00,10000000.0,8.6,2.43,0.17333333333333334,43.98,1.0323333333333333,1,100.0,0.0,2.0,34409.0,2.0,34520.0,409.5
47658,2024-04-09 14:10:43+00:00,10000000.0,8.186666666666667,3.191333333333333,0.17666666666666667,47.9,0.9893333333333333,1,100.0,0.0,2.0,34196.0,2.0,34307.0,356.6666666666667
47662,2024-04-09 14:10:47+00:00,10000000.0,8.526666666666667,1.9413333333333334,0.16,47.9,1.0216666666666667,1,100.0,0.0,1.0,34550.0,1.0,34659.0,359.0
47666,2024-04-09 14:10:51+00:00,10000000.0,8.51,1.6743333333333332,0.1396666666666667,47.9,1.0236666666666667,1,100.0,0.0,2.0,34339.0,2.0,34450.0,346.5
47674,2024-04-09 14:10:59+00:00,10000000.0,8.046666666666667,3.001,0.16933333333333334,52.44,0.973,1,100.0,0.0,3.0,34410.0,3.0,34515.0,429.3333333333333
47678,2024-04-09 14:11:03+00:00,10000000.0,8.406666666666666,1.4556666666666667,0.08566666666666667,52.44,1.0086666666666666,1,100.0,0.0,1.0,34373.0,1.0,34485.0,356.0
47682,2024-04-09 14:11:07+00:00,10000000.0,8.32,2.493,0.1416666666666667,52.44,0.9976666666666668,1,100.0,0.0,2.0,34339.0,2.0,34450.0,341.5
47686,2024-04-09 14:11:11+00:00,10000000.0,8.483333333333333,1.833,0.16666666666666666,50.24666666666667,1.02,1,100.0,0.0,2.0,34303.0,2.0,34416.0,363.0
47698,2024-04-09 14:11:23+00:00,10000000.0,8.340000000000002,2.3810000000000002,0.19666666666666666,45.85999999999999,1.001,1,100.0,0.0,1.0,34385.0,1.0,34485.0,372.0
47702,2024-04-09 14:11:27+00:00,10000000.0,7.706666666666667,2.4290000000000003,0.16,41.946666666666665,0.941,1,100.0,0.0,2.0,34268.0,2.0,34381.0,424.0
47710,2024-04-09 14:11:35+00:00,10000000.0,8.316666666666668,2.908333333333333,0.1366666666666667,39.99,1.007,1,100.0,0.0,1.0,34337.0,1.0,34450.0,372.5
47714,2024-04-09 14:11:39+00:00,10000000.0,8.406666666666666,2.6253333333333333,0.16333333333333333,39.99,1.019,1,100.0,0.0,2.0,34409.0,2.0,34520.0,407.0
47722,2024-04-09 14:11:47+00:00,10000000.0,8.486666666666666,1.8940000000000001,0.1566666666666667,44.25,1.0293333333333332,1,100.0,0.0,2.0,34374.0,2.0,34481.0,405.0
47726,2024-04-09 14:11:51+00:00,10000000.0,8.253333333333332,2.5793333333333335,0.157,44.25,0.999,1,100.0,0.0,1.0,34172.0,1.0,34277.0,387.0
47730,2024-04-09 14:11:55+00:00,10000000.0,8.126666666666667,2.142333333333333,0.16333333333333333,44.25,0.9926666666666666,1,100.0,0.0,2.0,34587.0,2.0,34693.0,371.3333333333333
47734,2024-04-09 14:11:59+00:00,10000000.0,8.426666666666668,2.447,0.15433333333333335,49.71,1.0143333333333333,1,100.0,0.0,2.0,34303.0,2.0,34416.0,452.3333333333333
47742,2024-04-09 14:12:07+00:00,10000000.0,8.450000000000001,2.121,0.19999999999999998,49.71,1.022,1,100.0,0.0,1.0,34373.0,1.0,34485.0,278.5
47750,2024-04-09 14:12:15+00:00,10000000.0,8.523333333333333,4.0776666666666666,0.11366666666666668,49.19,1.0313333333333334,1,100.0,0.0,2.0,34480.0,2.0,34589.0,407.6666666666667
47754,2024-04-09 14:12:19+00:00,10000000.0,8.31,1.7103333333333335,0.157,49.19,1.006,1,100.0,0.0,2.0,34268.0,2.0,34376.0,386.3333333333333
47758,2024-04-09 14:12:23+00:00,10000000.0,8.35,2.655333333333333,0.14666666666666667,49.19,1.0053333333333334,1,100.0,0.0,2.0,34268.0,2.0,34381.0,440.0
47762,2024-04-09 14:12:27+00:00,10000000.0,8.28,1.717666666666667,0.13333333333333333,47.696666666666665,1.011,1,100.0,0.0,2.0,34516.0,2.0,34624.0,373.0
47766,2024-04-09 14:12:31+00:00,10000000.0,7.793333333333334,2.619666666666667,0.2333333333333333,46.95000000000001,0.9423333333333334,1,100.0,0.0,2.0,34137.0,2.0,34242.0,491.5
47770,2024-04-09 14:12:35+00:00,10000000.0,8.383333333333333,1.6396666666666668,0.09300000000000001,46.95000000000001,1.0173333333333332,1,100.0,0.0,2.0,34611.0,2.0,34724.0,345.6666666666667
47774,2024-04-09 14:12:39+00:00,10000000.0,8.319999999999999,2.9500000000000006,0.15333333333333335,46.95000000000001,0.9973333333333333,1,100.0,0.0,2.0,34374.0,2.0,34485.0,384.0
47778,2024-04-09 14:12:43+00:00,10000000.0,8.476666666666667,2.340666666666667,0.18666666666666668,54.78,1.018,1,100.0,0.0,1.0,34349.0,1.0,34450.0,397.0
47794,2024-04-09 14:12:59+00:00,10000000.0,8.373333333333333,1.7443333333333333,0.14,48.85,1.0066666666666666,1,100.0,0.0,2.0,34196.0,2.0,34311.0,392.6666666666667
47798,2024-04-09 14:13:03+00:00,10000000.0,8.246666666666668,2.567,0.15333333333333332,48.85,0.999,1,100.0,0.0,2.0,34422.0,2.0,34527.0,390.0
47802,2024-04-09 14:13:07+00:00,10000000.0,8.433333333333332,1.694,0.12166666666666666,48.85,1.0146666666666668,1,100.0,0.0,1.0,34302.0,1.0,34411.0,398.0
47806,2024-04-09 14:13:11+00:00,10000000.0,8.456666666666667,1.8563333333333334,0.16333333333333333,49.01333333333334,1.0146666666666666,1,100.0,0.0,2.0,34243.0,2.0,34346.0,328.0
47810,2024-04-09 14:13:15+00:00,10000000.0,8.483333333333333,1.8043333333333333,0.15,49.34,1.0286666666666668,1,100.0,0.0,2.0,34445.0,2.0,34554.0,400.5
47814,2024-04-09 14:13:19+00:00,10000000.0,8.266666666666667,1.8026666666666664,0.15333333333333332,49.34,1.0013333333333334,1,100.0,0.0,2.0,34481.0,2.0,34589.0,428.3333333333333
47818,2024-04-09 14:13:23+00:00,10000000.0,8.303333333333335,2.279,0.10866666666666668,49.34,1.0036666666666667,1,100.0,0.0,2.0,34197.0,2.0,34307.0,468.3333333333333
47822,2024-04-09 14:13:27+00:00,10000000.0,8.436666666666666,1.5430000000000001,0.13033333333333333,46.36000000000001,1.0203333333333333,1,100.0,0.0,2.0,34445.0,2.0,34555.0,430.5
47826,2024-04-09 14:13:31+00:00,10000000.0,8.316666666666665,2.1126666666666662,0.17866666666666667,44.87,1.0083333333333333,1,100.0,0.0,2.0,34410.0,2.0,34520.0,366.3333333333333
47830,2024-04-09 14:13:35+00:00,10000000.0,8.37,1.6996666666666667,0.13366666666666668,44.87,1.014,1,100.0,0.0,2.0,34480.0,2.0,34589.0,420.5
47834,2024-04-09 14:13:39+00:00,10000000.0,8.43,2.148,0.15000000000000002,44.87,1.0210000000000001,1,100.0,0.0,2.0,34362.0,2.0,34481.0,399.0
47838,2024-04-09 14:13:43+00:00,10000000.0,8.450000000000001,1.9496666666666667,0.16666666666666666,49.32,1.0156666666666667,1,100.0,0.0,2.0,34314.0,2.0,34416.0,482.0
47842,2024-04-09 14:13:47+00:00,10000000.0,8.396666666666667,2.264,0.18666666666666665,49.32,1.0163333333333333,1,100.0,0.0,2.0,34161.0,2.0,34277.0,390.0
47846,2024-04-09 14:13:51+00:00,10000000.0,8.443333333333333,2.062333333333333,0.16666666666666666,49.32,1.0163333333333335,1,100.0,0.0,2.0,34552.0,2.0,34659.0,404.6666666666667
47850,2024-04-09 14:13:55+00:00,10000000.0,8.413333333333334,1.6146666666666665,0.16,49.32,1.0113333333333332,1,100.0,0.0,2.0,34374.0,2.0,34480.0,399.6666666666667
47854,2024-04-09 14:13:59+00:00,10000000.0,8.413333333333332,1.737,0.16333333333333333,49.64000000000001,1.0116666666666665,1,100.0,0.0,2.0,34374.0,2.0,34485.0,400.3333333333333
47858,2024-04-09 14:14:03+00:00,10000000.0,8.486666666666666,1.577,0.13566666666666669,49.64000000000001,1.0213333333333334,1,100.0,0.0,1.0,34373.0,1.0,34485.0,344.0
47862,2024-04-09 14:14:07+00:00,10000000.0,8.383333333333333,1.9523333333333335,0.16333333333333333,49.64000000000001,1.0163333333333333,1,100.0,0.0,2.0,34339.0,2.0,34450.0,455.3333333333333
47866,2024-04-09 14:14:11+00:00,10000000.0,8.39,1.8239999999999998,0.12666666666666668,50.19333333333333,1.0143333333333333,1,100.0,0.0,2.0,34362.0,2.0,34463.0,374.6666666666667
47870,2024-04-09 14:14:15+00:00,10000000.0,8.436666666666667,1.652,0.20333333333333334,51.29999999999999,1.0170000000000001,1,100.0,0.0,2.0,34232.0,2.0,34346.0,426.0
47874,2024-04-09 14:14:19+00:00,10000000.0,8.626666666666667,2.4683333333333333,0.17400000000000002,51.29999999999999,1.0326666666666668,1,100.0,0.0,2.0,34445.0,2.0,34554.0,320.3333333333333
47878,2024-04-09 14:14:23+00:00,10000000.0,8.346666666666666,1.8760000000000001,0.131,51.29999999999999,1.01,1,100.0,0.0,1.0,34408.0,1.0,34520.0,376.0
47882,2024-04-09 14:14:27+00:00,10000000.0,8.383333333333333,1.7086666666666668,0.16,49.56666666666666,1.0173333333333332,1,100.0,0.0,2.0,34374.0,2.0,34480.0,504.0
47890,2024-04-09 14:14:35+00:00,10000000.0,7.213333333333334,1.9363333333333335,0.16333333333333333,48.70000000000001,0.8733333333333334,1,100.0,0.0,2.0,32611.0,2.0,32723.0,274.0
47906,2024-04-09 14:14:51+00:00,10000000.0,8.523333333333333,2.1606666666666667,0.15633333333333332,49.080000000000005,1.0226666666666666,1,100.0,0.0,1.0,34408.0,1.0,34520.0,417.0
47914,2024-04-09 14:14:59+00:00,10000000.0,8.41,1.687,0.17,46.88,1.0033333333333332,1,100.0,0.0,0.0,34337.0,0.0,34446.0,404.0
47918,2024-04-09 14:15:03+00:00,10000000.0,8.413333333333334,2.971666666666667,0.13899999999999998,46.88,1.0166666666666666,1,100.0,0.0,3.0,34410.0,3.0,34520.0,254.0
47926,2024-04-09 14:15:11+00:00,10000000.0,8.493333333333332,2.372666666666667,0.16666666666666666,48.336666666666666,1.028,1,100.0,0.0,2.0,34279.0,2.0,34381.0,317.0
47930,2024-04-09 14:15:15+00:00,10000000.0,8.506666666666668,2.314666666666667,0.16,51.25,1.0196666666666667,1,100.0,0.0,2.0,34303.0,2.0,34411.0,314.5
47946,2024-04-09 14:15:31+00:00,10000000.0,8.519999999999998,1.9663333333333333,0.1466666666666667,52.5,1.024,1,100.0,0.0,2.0,34374.0,2.0,34480.0,373.3333333333333
47950,2024-04-09 14:15:35+00:00,10000000.0,8.413333333333334,1.429,0.17666666666666667,52.5,1.0196666666666665,1,100.0,0.0,2.0,34374.0,2.0,34485.0,396.3333333333333
47954,2024-04-09 14:15:39+00:00,10000000.0,8.423333333333334,1.4576666666666667,0.17666666666666667,52.5,1.0106666666666666,1,100.0,0.0,2.0,34374.0,2.0,34485.0,321.0
47958,2024-04-09 14:15:43+00:00,10000000.0,8.396666666666667,1.7113333333333332,0.15633333333333332,47.79,1.008333333333333,1,100.0,0.0,2.0,34303.0,2.0,34416.0,389.0
47962,2024-04-09 14:15:47+00:00,10000000.0,9.19,1.725666666666667,0.10666666666666667,47.79,1.0966666666666667,1,100.0,0.0,2.0,33486.0,2.0,33590.0,342.0
47966,2024-04-09 14:15:51+00:00,10000000.0,8.413333333333332,1.479,0.16,47.79,1.0203333333333333,1,100.0,0.0,2.0,34374.0,2.0,34485.0,344.0
47970,2024-04-09 14:15:55+00:00,10000000.0,8.93,2.5673333333333335,0.18200000000000002,47.79,1.0746666666666667,1,100.0,0.0,2.0,34374.0,2.0,34485.0,412.0
47974,2024-04-09 14:15:59+00:00,10000000.0,8.41,1.9336666666666666,0.16666666666666666,53.43,1.0183333333333333,1,100.0,0.0,2.0,34138.0,2.0,34242.0,371.0
47978,2024-04-09 14:16:03+00:00,10000000.0,8.63,3.0576666666666665,0.11233333333333334,53.43,1.0346666666666666,1,100.0,0.0,2.0,34540.0,2.0,34654.0,238.5
47986,2024-04-09 14:16:11+00:00,10000000.0,8.386666666666665,1.8436666666666668,0.15333333333333332,52.27,1.009,1,100.0,0.0,0.0,34301.0,0.0,34416.0,391.0
47994,2024-04-09 14:16:19+00:00,10000000.0,8.406666666666666,1.9796666666666667,0.15666666666666665,49.95000000000001,1.0113333333333332,1,100.0,0.0,1.0,34373.0,1.0,34480.0,367.0
48006,2024-04-09 14:16:31+00:00,10000000.0,7.686666666666667,7.0440000000000005,0.168,44.54,0.922,1,100.0,0.0,2.0,34338.0,2.0,34450.0,467.0
48010,2024-04-09 14:16:35+00:00,10000000.0,8.443333333333333,1.3896666666666666,0.16,44.54,1.0133333333333334,1,100.0,0.0,2.0,34374.0,2.0,34480.0,409.5
48014,2024-04-09 14:16:39+00:00,10000000.0,8.046666666666665,3.385666666666667,0.10666666666666667,44.54,0.9756666666666668,1,100.0,0.0,2.0,34374.0,2.0,34485.0,423.6666666666667
48018,2024-04-09 14:16:43+00:00,10000000.0,8.443333333333333,2.528,0.17333333333333334,48.10999999999999,1.014,1,100.0,0.0,2.0,34303.0,2.0,34416.0,389.0
48026,2024-04-09 14:16:51+00:00,10000000.0,8.666666666666666,3.843,0.075,48.10999999999999,1.0413333333333334,1,100.0,0.0,2.0,34374.0,2.0,34480.0,359.6666666666667
48034,2024-04-09 14:16:59+00:00,10000000.0,7.68,3.8516666666666666,0.16666666666666666,47.9,0.9303333333333335,1,100.0,0.0,2.0,34350.0,2.0,34450.0,427.6666666666667
48038,2024-04-09 14:17:03+00:00,10000000.0,8.41,1.4573333333333334,0.13,47.9,1.0113333333333332,1,100.0,0.0,2.0,34126.0,2.0,34242.0,332.0
48042,2024-04-09 14:17:07+00:00,10000000.0,8.19,1.891,0.15333333333333332,47.9,0.9913333333333334,1,100.0,0.0,2.0,34575.0,2.0,34689.0,272.0
48046,2024-04-09 14:17:11+00:00,10000000.0,8.416666666666666,1.6526666666666667,0.16,48.339999999999996,1.0033333333333332,1,100.0,0.0,2.0,34374.0,2.0,34478.0,356.6666666666667
48054,2024-04-09 14:17:19+00:00,10000000.0,8.436666666666667,1.6666666666666667,0.18000000000000002,49.22,1.0113333333333332,1,100.0,0.0,2.0,34350.0,2.0,34450.0,393.0
48058,2024-04-09 14:17:23+00:00,10000000.0,8.406666666666666,1.703,0.16,49.22,1.0,1,100.0,0.0,2.0,34362.0,2.0,34481.0,392.6666666666667
48062,2024-04-09 14:17:27+00:00,10000000.0,8.493333333333334,3.1443333333333334,0.16666666666666666,47.78666666666666,1.0176666666666667,1,100.0,0.0,2.0,34314.0,2.0,34416.0,419.5
48066,2024-04-09 14:17:31+00:00,10000000.0,8.406666666666666,2.5060000000000002,0.14966666666666667,47.07,1.0113333333333332,1,100.0,0.0,2.0,34409.0,2.0,34520.0,361.5
48070,2024-04-09 14:17:35+00:00,10000000.0,8.43,2.949,0.18333333333333335,47.07,1.013,1,100.0,0.0,2.0,34339.0,2.0,34450.0,394.6666666666667
48074,2024-04-09 14:17:39+00:00,10000000.0,8.41,3.5436666666666667,0.17666666666666667,47.07,1.0116666666666667,1,100.0,0.0,2.0,34374.0,2.0,34480.0,333.5
48078,2024-04-09 14:17:43+00:00,10000000.0,8.343333333333334,1.3656666666666666,0.14666666666666667,50.41,1.01,1,100.0,0.0,1.0,34231.0,1.0,34346.0,387.0
48082,2024-04-09 14:17:47+00:00,10000000.0,8.51,2.276666666666667,0.15733333333333335,50.41,1.0233333333333334,1,100.0,0.0,2.0,34481.0,2.0,34589.0,341.0
48086,2024-04-09 14:17:51+00:00,10000000.0,8.343333333333334,1.7943333333333336,0.17666666666666667,50.41,1.0106666666666666,1,100.0,0.0,2.0,34339.0,2.0,34450.0,389.6666666666667
48090,2024-04-09 14:17:55+00:00,10000000.0,8.16,1.8373333333333335,0.125,50.41,0.9959999999999999,1,100.0,0.0,1.0,34101.0,1.0,34203.0,371.0
48094,2024-04-09 14:17:59+00:00,10000000.0,8.473333333333334,1.8313333333333333,0.15200000000000002,51.85999999999999,1.018,1,100.0,0.0,2.0,34575.0,2.0,34693.0,378.3333333333333
48102,2024-04-09 14:18:07+00:00,10000000.0,8.666666666666666,1.814,0.13266666666666668,51.85999999999999,1.0396666666666665,1,100.0,0.0,2.0,34409.0,2.0,34520.0,382.6666666666667
48106,2024-04-09 14:18:11+00:00,10000000.0,8.24,1.623,0.19000000000000003,49.75333333333333,0.9899999999999999,1,100.0,0.0,2.0,34445.0,2.0,34550.0,425.0
48110,2024-04-09 14:18:15+00:00,10000000.0,8.43,1.7816666666666665,0.15666666666666665,45.54,1.0123333333333333,1,100.0,0.0,2.0,34339.0,2.0,34450.0,404.5
48114,2024-04-09 14:18:19+00:00,10000000.0,8.376666666666665,2.389333333333333,0.15333333333333335,45.54,1.0153333333333334,1,100.0,0.0,2.0,34410.0,2.0,34520.0,385.0
48118,2024-04-09 14:18:23+00:00,10000000.0,8.37,1.4036666666666668,0.16,45.54,1.0133333333333334,1,100.0,0.0,2.0,34339.0,2.0,34450.0,399.3333333333333
48122,2024-04-09 14:18:27+00:00,10000000.0,8.366666666666667,1.9080000000000001,0.15666666666666668,47.14666666666667,1.0119999999999998,1,100.0,0.0,2.0,34232.0,2.0,34341.0,415.0
48126,2024-04-09 14:18:31+00:00,10000000.0,8.116666666666665,3.3680000000000003,0.14,47.95000000000001,0.9806666666666667,1,100.0,0.0,2.0,34209.0,2.0,34311.0,366.0
48130,2024-04-09 14:18:35+00:00,10000000.0,8.456666666666667,1.9733333333333334,0.09600000000000002,47.95000000000001,1.0146666666666666,1,100.0,0.0,2.0,34682.0,2.0,34798.0,324.6666666666667
48134,2024-04-09 14:18:39+00:00,10000000.0,8.436666666666666,1.648,0.15000000000000002,47.95000000000001,1.0126666666666666,1,100.0,0.0,2.0,34303.0,2.0,34416.0,432.6666666666667
48142,2024-04-09 14:18:47+00:00,10000000.0,8.433333333333335,3.0386666666666664,0.16333333333333333,49.0,1.0203333333333333,1,100.0,0.0,1.0,34609.0,1.0,34728.0,387.5
48146,2024-04-09 14:18:51+00:00,10000000.0,8.396666666666667,1.6806666666666665,0.15333333333333335,49.0,1.0170000000000001,1,100.0,0.0,2.0,34421.0,2.0,34520.0,387.0
48158,2024-04-09 14:19:03+00:00,10000000.0,8.399999999999999,2.5516666666666667,0.17,49.41,1.0090000000000001,1,100.0,0.0,2.0,34421.0,2.0,34520.0,360.3333333333333
48166,2024-04-09 14:19:11+00:00,10000000.0,8.38,1.702,0.153,50.27,1.006,1,100.0,0.0,2.0,34468.0,2.0,34585.0,410.5
48170,2024-04-09 14:19:15+00:00,10000000.0,8.093333333333334,1.9513333333333334,0.16,51.99,0.9796666666666667,1,100.0,0.0,2.0,34244.0,2.0,34346.0,458.5
48174,2024-04-09 14:19:19+00:00,10000000.0,8.383333333333333,1.9603333333333335,0.15,51.99,1.0086666666666666,1,100.0,0.0,3.0,34516.0,3.0,34624.0,367.6666666666667
48186,2024-04-09 14:19:31+00:00,10000000.0,8.57,1.6003333333333334,0.16,48.62,1.0276666666666667,1,100.0,0.0,2.0,34267.0,2.0,34381.0,360.5
48194,2024-04-09 14:19:39+00:00,10000000.0,8.393333333333333,2.0576666666666665,0.17033333333333334,48.62,1.0153333333333334,1,100.0,0.0,2.0,34303.0,2.0,34416.0,426.3333333333333
48198,2024-04-09 14:19:43+00:00,10000000.0,8.313333333333333,2.0686666666666667,0.16,47.38666666666666,1.0063333333333333,1,100.0,0.0,2.0,34338.0,2.0,34446.0,375.0
48202,2024-04-09 14:19:47+00:00,10000000.0,8.493333333333334,1.7376666666666667,0.13466666666666668,46.77,1.0133333333333334,1,100.0,0.0,2.0,34314.0,2.0,34416.0,418.0
48206,2024-04-09 14:19:51+00:00,10000000.0,8.5,1.6303333333333334,0.17,46.77,1.0213333333333334,1,100.0,0.0,2.0,34445.0,2.0,34555.0,435.0
48210,2024-04-09 14:19:55+00:00,10000000.0,8.42,2.097,0.159,46.77,1.01,1,100.0,0.0,2.0,34338.0,2.0,34450.0,442.0
48218,2024-04-09 14:20:03+00:00,10000000.0,8.423333333333334,3.1159999999999997,0.14800000000000002,48.79,1.0033333333333332,1,100.0,0.0,2.0,34338.0,2.0,34450.0,348.6666666666667
48222,2024-04-09 14:20:07+00:00,10000000.0,8.026666666666666,2.8833333333333333,0.14156666666666667,48.79,0.9713333333333333,1,100.0,0.0,2.0,34374.0,2.0,34485.0,408.6666666666667
48226,2024-04-09 14:20:11+00:00,10000000.0,8.406666666666666,3.483,0.15200000000000002,48.79,1.0073333333333334,1,100.0,0.0,2.0,34339.0,2.0,34450.0,442.6666666666667
48230,2024-04-09 14:20:15+00:00,10000000.0,8.306666666666667,2.417666666666667,0.151,49.79,1.007,1,100.0,0.0,2.0,34339.0,2.0,34446.0,403.0
48238,2024-04-09 14:20:23+00:00,10000000.0,8.436666666666666,2.1163333333333334,0.14333333333333334,49.79,1.014,1,100.0,0.0,0.0,34372.0,0.0,34485.0,474.0
48242,2024-04-09 14:20:27+00:00,10000000.0,8.286666666666667,1.7016666666666669,0.17333333333333334,47.85,1.0033333333333332,1,100.0,0.0,2.0,34350.0,2.0,34450.0,454.5
48246,2024-04-09 14:20:31+00:00,10000000.0,8.41,2.062,0.16,43.97,1.0166666666666666,1,100.0,0.0,2.0,34338.0,2.0,34446.0,425.5
48250,2024-04-09 14:20:35+00:00,10000000.0,8.366666666666665,2.103666666666667,0.15333333333333332,43.97,1.0053333333333334,1,100.0,0.0,2.0,34055.0,2.0,34172.0,377.6666666666667
48262,2024-04-09 14:20:47+00:00,10000000.0,8.473333333333334,2.2776666666666667,0.16,46.63,1.027,1,100.0,0.0,2.0,34374.0,2.0,34480.0,408.6666666666667
48266,2024-04-09 14:20:51+00:00,10000000.0,8.386666666666667,1.6983333333333335,0.14766666666666667,46.63,1.007,1,100.0,0.0,2.0,34208.0,2.0,34311.0,339.5
48270,2024-04-09 14:20:55+00:00,10000000.0,8.126666666666667,2.1229999999999998,0.1466666666666667,46.63,0.9836666666666667,1,100.0,0.0,2.0,34575.0,2.0,34693.0,415.6666666666667
48274,2024-04-09 14:20:59+00:00,10000000.0,8.25,2.1293333333333333,0.15733333333333333,45.68,0.9973333333333333,1,100.0,0.0,2.0,34374.0,2.0,34485.0,423.5
48278,2024-04-09 14:21:03+00:00,10000000.0,8.413333333333334,1.4336666666666666,0.16333333333333333,45.68,1.0113333333333332,1,100.0,0.0,1.0,34337.0,1.0,34446.0,443.0
48282,2024-04-09 14:21:07+00:00,10000000.0,8.433333333333334,1.752,0.16266666666666665,45.68,1.0146666666666666,1,100.0,0.0,2.0,34385.0,2.0,34485.0,363.0
48290,2024-04-09 14:21:15+00:00,10000000.0,8.39,2.0736666666666665,0.16000000000000003,43.04,1.018,1,100.0,0.0,2.0,34374.0,2.0,34485.0,388.0
